date,store_id,labor_hours,labor_cost
2025-10-20,Store_011,129.14,2499.15
2025-10-20,Store_012,114.93,2180.78
2025-10-20,Store_013,99.22,1792.82
2025-10-20,Store_014,99.02,1696.56
2025-10-20,Store_015,87.64,1767.43
2025-10-20,Store_016,97.84,1872.53
2025-10-20,Store_017,103.47,1876.83
2025-10-20,Store_018,83.58,1719.47
2025-10-20,Store_019,83.48,1650.99
2025-10-20,Store_020,72.62,1453.99
2025-10-21,Store_001,91.03,1885.11
2025-10-21,Store_002,72.41,1253.22
2025-10-21,Store_003,112.34,2405.07
2025-10-21,Store_004,122.12,2150.6
2025-10-21,Store_005,105.98,2132.94
2025-10-21,Store_006,111.94,2228.11
2025-10-21,Store_007,86.18,1535.56
2025-10-21,Store_008,131.79,2371.29
2025-10-21,Store_009,137.48,3022.4
2025-10-21,Store_010,132.17,2262.1
2025-10-21,Store_011,115.65,2415.1
2025-10-21,Store_012,80.05,1511.6
2025-10-21,Store_013,95.29,2042.87
2025-10-21,Store_014,76.97,1465.45
2025-10-21,Store_015,141.37,2739.89
2025-10-21,Store_016,122.73,2193.61
2025-10-21,Store_017,126.33,2193.44
2025-10-21,Store_018,160.44,3250.33
2025-10-21,Store_019,77.29,1584.23
2025-10-21,Store_020,122.47,2334.48
2025-10-22,Store_001,95.1,1980.51
2025-10-22,Store_002,109.48,2274.06
2025-10-22,Store_003,62.07,1096.08
2025-10-22,Store_004,108.03,2027.44
2025-10-22,Store_005,109.01,2362.83
2025-10-22,Store_006,113.96,2248.58
2025-10-22,Store_007,106.17,2124.77
2025-10-22,Store_008,113.45,1983.93
2025-10-22,Store_009,127.82,2190.59
2025-10-22,Store_010,100.47,1926.4
2025-10-22,Store_011,105.31,2315.94
2025-10-22,Store_012,126.42,2469.84
2025-10-22,Store_013,115.96,2532.04
2025-10-22,Store_014,111.16,2126.78
2025-10-22,Store_015,116.52,2168.38
2025-10-22,Store_016,126.62,2400.18
2025-10-22,Store_017,100.46,2007.7
2025-10-22,Store_018,137.29,2456.0
2025-10-22,Store_019,121.49,2487.16
2025-10-22,Store_020,131.65,2325.14
2025-10-23,Store_001,121.35,2195.21
2025-10-23,Store_002,100.38,1763.17
2025-10-23,Store_003,74.26,1276.38
2025-10-23,Store_004,115.39,1967.74
2025-10-23,Store_005,129.06,2786.42
2025-10-23,Store_006,119.22,2496.29
2025-10-23,Store_007,149.97,2684.7
2025-10-23,Store_008,99.18,2070.57
2025-10-23,Store_009,81.62,1569.78
2025-10-23,Store_010,79.57,1723.29
2025-10-23,Store_011,64.44,1165.55
2025-10-23,Store_012,150.64,2901.63
2025-10-23,Store_013,130.34,2791.73
2025-10-23,Store_014,148.6,2632.59
2025-10-23,Store_015,97.98,2150.27
2025-10-23,Store_016,89.27,1844.98
2025-10-23,Store_017,94.53,1872.57
2025-10-23,Store_018,92.82,2027.5
2025-10-23,Store_019,143.73,3032.01
2025-10-23,Store_020,73.95,1586.14
2025-10-24,Store_001,114.32,1952.6
2025-10-24,Store_002,60.28,1261.94
2025-10-24,Store_003,86.74,1788.6
2025-10-24,Store_004,117.18,2008.9
2025-10-24,Store_005,99.07,1969.03
2025-10-24,Store_006,110.71,2166.82
2025-10-24,Store_007,82.2,1640.64
2025-10-24,Store_008,123.53,2436.55
2025-10-24,Store_009,105.36,1976.34
2025-10-24,Store_010,121.5,2311.79
2025-10-24,Store_011,102.2,1885.96
2025-10-24,Store_012,159.74,3425.07
2025-10-24,Store_013,94.38,2045.73
2025-10-24,Store_014,113.07,2199.03
2025-10-24,Store_015,88.31,1525.78
2025-10-24,Store_016,70.44,1540.51
2025-10-24,Store_017,68.52,1190.53
2025-10-24,Store_018,103.09,2235.26
2025-10-24,Store_019,130.33,2518.78
2025-10-24,Store_020,86.92,1619.49
2025-10-25,Store_001,105.72,2251.78
2025-10-25,Store_002,233.8,4938.28
2025-10-25,Store_003,86.02,1772.18
2025-10-25,Store_004,204.84,3523.45
2025-10-25,Store_005,130.39,2751.59
2025-10-25,Store_006,138.75,2772.73
2025-10-25,Store_007,171.19,3190.05
2025-10-25,Store_008,141.54,2699.08
2025-10-25,Store_009,169.97,3470.15
2025-10-25,Store_010,107.79,2238.15
2025-10-25,Store_011,167.3,3095.92
2025-10-25,Store_012,184.49,3555.41
2025-10-25,Store_013,132.78,2349.11
2025-10-25,Store_014,187.52,4011.14
2025-10-25,Store_015,128.18,2500.63
2025-10-25,Store_016,141.88,2549.45
2025-10-25,Store_017,134.0,2811.83
2025-10-25,Store_018,128.72,2388.35
2025-10-25,Store_019,168.82,3120.78
2025-10-25,Store_020,109.83,2232.7
2025-10-26,Store_001,94.69,2002.97
2025-10-26,Store_002,129.82,2600.58
2025-10-26,Store_003,103.13,2011.94
2025-10-26,Store_004,117.0,2565.0
2025-10-26,Store_005,152.25,3345.42
2025-10-26,Store_006,148.56,2562.92
2025-10-26,Store_007,102.16,2059.4
2025-10-26,Store_008,107.69,2312.23
2025-10-26,Store_009,115.3,2155.78
2025-10-26,Store_010,171.84,3060.47
2025-10-26,Store_011,153.59,2760.53
2025-10-26,Store_012,143.74,2451.3
2025-10-26,Store_013,157.56,3219.58
2025-10-26,Store_014,175.27,3632.86
2025-10-26,Store_015,162.05,3121.22
2025-10-26,Store_016,107.01,1955.2
2025-10-26,Store_017,154.25,3046.84
2025-10-26,Store_018,82.56,1631.32
2025-10-26,Store_019,79.59,1590.15
2025-10-26,Store_020,159.31,2854.62
2025-10-27,Store_001,115.26,2418.61
2025-10-27,Store_002,94.23,2065.06
2025-10-27,Store_003,131.7,2751.25
2025-10-27,Store_004,104.12,1974.68
2025-10-27,Store_005,90.25,1840.6
2025-10-27,Store_006,101.48,1803.84
2025-10-27,Store_007,123.06,2552.88
2025-10-27,Store_008,113.8,2050.58
2025-10-27,Store_009,83.53,1804.52
2025-10-27,Store_010,107.91,2301.12
2025-10-27,Store_011,63.38,1348.77
2025-10-27,Store_012,76.25,1377.17
2025-10-27,Store_013,93.15,2038.72
2025-10-27,Store_014,129.62,2480.71
2025-10-27,Store_015,119.27,2092.9
2025-10-27,Store_016,136.7,2745.1
2025-10-27,Store_017,129.54,2472.18
2025-10-27,Store_018,115.72,2177.58
2025-10-27,Store_019,116.53,2156.51
2025-10-27,Store_020,63.06,1254.21
2025-10-28,Store_001,117.99,2274.21
2025-10-28,Store_002,143.69,3009.18
2025-10-28,Store_003,111.79,2120.13
2025-10-28,Store_004,159.38,2804.99
2025-10-28,Store_005,141.1,2471.77
2025-10-28,Store_006,81.18,1749.68
2025-10-28,Store_007,82.74,1518.11
2025-10-28,Store_008,116.48,2197.0
2025-10-28,Store_009,115.81,2452.36
2025-10-28,Store_010,84.5,1544.06
2025-10-28,Store_011,99.26,2108.33
2025-10-28,Store_012,106.49,2090.95
2025-10-28,Store_013,125.86,2282.82
2025-10-28,Store_014,88.57,1846.29
2025-10-28,Store_015,116.15,2066.13
2025-10-28,Store_016,110.4,2150.91
2025-10-28,Store_017,97.56,1939.38
2025-10-28,Store_018,133.57,2411.04
2025-10-28,Store_019,113.53,2391.49
2025-10-28,Store_020,100.61,1813.54
2025-10-29,Store_001,135.13,2492.1
2025-10-29,Store_002,130.35,2474.44
2025-10-29,Store_003,72.8,1271.02
2025-10-29,Store_004,88.16,1745.9
2025-10-29,Store_005,127.97,2537.24
2025-10-29,Store_006,101.73,1943.48
2025-10-29,Store_007,88.73,1698.05
2025-10-29,Store_008,78.12,1481.67
2025-10-29,Store_009,110.05,2025.38
2025-10-29,Store_010,68.06,1320.44
2025-10-29,Store_011,134.85,2709.19
2025-10-29,Store_012,107.08,2171.56
2025-10-29,Store_013,122.29,2095.22
2025-10-29,Store_014,89.66,1604.99
2025-10-29,Store_015,70.76,1362.98
2025-10-29,Store_016,134.55,2630.73
2025-10-29,Store_017,109.92,1898.35
2025-10-29,Store_018,118.94,2248.81
2025-10-29,Store_019,83.52,1561.71
2025-10-29,Store_020,114.68,2235.05
2025-10-30,Store_001,127.71,2427.24
2025-10-30,Store_002,89.2,1852.61
2025-10-30,Store_003,95.07,1827.15
2025-10-30,Store_004,120.04,2129.78
2025-10-30,Store_005,80.01,1388.15
2025-10-30,Store_006,105.1,1992.7
2025-10-30,Store_007,85.24,1704.39
2025-10-30,Store_008,151.71,2636.12
2025-10-30,Store_009,112.35,2349.14
2025-10-30,Store_010,99.3,2026.78
2025-10-30,Store_011,137.12,2458.21
2025-10-30,Store_012,64.59,1346.75
2025-10-30,Store_013,117.83,2355.91
2025-10-30,Store_014,113.27,2110.07
2025-10-30,Store_015,82.21,1486.99
2025-10-30,Store_016,133.73,2628.29
2025-10-30,Store_017,141.33,2880.01
2025-10-30,Store_018,106.29,2082.33
2025-10-30,Store_019,140.37,2481.3
2025-10-30,Store_020,86.36,1614.44
2025-10-31,Store_001,115.89,2086.24
2025-10-31,Store_002,138.08,2756.2
2025-10-31,Store_003,128.89,2257.92
2025-10-31,Store_004,99.16,1992.87
2025-10-31,Store_005,157.6,3074.28
2025-10-31,Store_006,133.37,2305.71
2025-10-31,Store_007,110.94,2242.66
2025-10-31,Store_008,75.29,1421.93
2025-10-31,Store_009,70.57,1466.83
2025-10-31,Store_010,112.1,2459.66
2025-10-31,Store_011,129.61,2437.76
2025-10-31,Store_012,132.61,2445.17
2025-10-31,Store_013,149.01,2984.62
2025-10-31,Store_014,105.89,2071.48
2025-10-31,Store_015,145.23,3110.63
2025-10-31,Store_016,140.24,3037.94
2025-10-31,Store_017,122.17,2191.4
2025-10-31,Store_018,119.99,2530.62
2025-10-31,Store_019,112.85,2027.4
2025-10-31,Store_020,131.56,2414.52
2025-11-01,Store_001,147.11,3229.59
2025-11-01,Store_002,127.78,2193.28
2025-11-01,Store_003,161.46,3453.57
2025-11-01,Store_004,142.2,2496.58
2025-11-01,Store_005,177.21,3433.49
2025-11-01,Store_006,154.72,2832.38
2025-11-01,Store_007,157.6,3100.32
2025-11-01,Store_008,174.59,3720.15
2025-11-01,Store_009,168.58,2914.45
2025-11-01,Store_010,145.7,2895.94
2025-11-01,Store_011,130.79,2289.69
2025-11-01,Store_012,152.42,3003.2
2025-11-01,Store_013,177.67,3308.93
2025-11-01,Store_014,160.04,3074.02
2025-11-01,Store_015,117.29,2395.05
2025-11-01,Store_016,188.06,3884.72
2025-11-01,Store_017,124.93,2672.61
2025-11-01,Store_018,124.16,2512.82
2025-11-01,Store_019,141.68,2622.82
2025-11-01,Store_020,168.61,3125.02
2025-11-02,Store_001,138.32,2862.52
2025-11-02,Store_002,110.98,2407.59
2025-11-02,Store_003,133.2,2605.19
2025-11-02,Store_004,132.95,2560.77
2025-11-02,Store_005,140.4,2905.92
2025-11-02,Store_006,136.48,2494.41
2025-11-02,Store_007,171.15,3340.05
2025-11-02,Store_008,62.5,1244.82
2025-11-02,Store_009,145.55,2807.75
2025-11-02,Store_010,135.24,2433.26
2025-11-02,Store_011,134.57,2622.82
2025-11-02,Store_012,172.21,3028.97
2025-11-02,Store_013,118.83,2406.76
2025-11-02,Store_014,114.58,2473.43
2025-11-02,Store_015,103.84,1923.59
2025-11-02,Store_016,111.44,2328.89
2025-11-02,Store_017,90.19,1867.09
2025-11-02,Store_018,120.28,2413.89
2025-11-02,Store_019,135.01,2614.56
2025-11-02,Store_020,146.43,2494.17
2025-11-03,Store_001,107.75,2156.21
2025-11-03,Store_002,80.1,1371.1
2025-11-03,Store_003,73.69,1357.06
2025-11-03,Store_004,109.72,2031.09
2025-11-03,Store_005,75.09,1451.27
2025-11-03,Store_006,92.04,1916.37
2025-11-03,Store_007,120.41,2509.46
2025-11-03,Store_008,146.7,2921.95
2025-11-03,Store_009,79.78,1704.29
2025-11-03,Store_010,88.36,1724.5
2025-11-03,Store_011,97.42,1829.83
2025-11-03,Store_012,124.14,2599.18
2025-11-03,Store_013,162.02,3503.59
2025-11-03,Store_014,110.35,2275.61
2025-11-03,Store_015,84.16,1475.41
2025-11-03,Store_016,76.02,1426.39
2025-11-03,Store_017,118.9,2433.73
2025-11-03,Store_018,97.23,1801.13
2025-11-03,Store_019,127.68,2570.14
2025-11-03,Store_020,82.76,1491.72
2025-11-04,Store_001,76.16,1412.3
2025-11-04,Store_002,73.36,1592.65
2025-11-04,Store_003,109.58,2246.11
2025-11-04,Store_004,119.01,2315.28
2025-11-04,Store_005,122.56,2317.05
2025-11-04,Store_006,133.56,2297.13
2025-11-04,Store_007,82.32,1621.33
2025-11-04,Store_008,123.03,2292.41
2025-11-04,Store_009,82.85,1453.07
2025-11-04,Store_010,145.33,3069.23
2025-11-04,Store_011,94.59,1694.65
2025-11-04,Store_012,88.42,1673.42
2025-11-04,Store_013,93.17,1840.22
2025-11-04,Store_014,114.09,1948.34
2025-11-04,Store_015,99.58,2167.77
2025-11-04,Store_016,72.64,1568.25
2025-11-04,Store_017,132.03,2853.76
2025-11-04,Store_018,96.9,1780.2
2025-11-04,Store_019,126.53,2343.83
2025-11-04,Store_020,91.88,1640.13
2025-11-05,Store_001,109.62,1925.36
2025-11-05,Store_002,137.41,2373.6
2025-11-05,Store_003,60.89,1306.78
2025-11-05,Store_004,130.22,2393.53
2025-11-05,Store_005,100.91,1993.04
2025-11-05,Store_006,146.85,2993.54
2025-11-05,Store_007,105.82,1954.42
2025-11-05,Store_008,99.16,1828.55
2025-11-05,Store_009,141.53,2918.05
2025-11-05,Store_010,87.89,1652.74
2025-11-05,Store_011,127.81,2286.41
2025-11-05,Store_012,101.56,2071.78
2025-11-05,Store_013,113.38,2323.6
2025-11-05,Store_014,73.61,1586.7
2025-11-05,Store_015,98.84,1735.78
2025-11-05,Store_016,83.99,1796.91
2025-11-05,Store_017,87.41,1843.02
2025-11-05,Store_018,114.62,1979.71
2025-11-05,Store_019,62.15,1176.78
2025-11-05,Store_020,125.68,2761.46
2025-11-06,Store_001,74.8,1472.26
2025-11-06,Store_002,143.78,2614.56
2025-11-06,Store_003,166.75,3549.04
2025-11-06,Store_004,127.38,2713.99
2025-11-06,Store_005,143.53,2736.77
2025-11-06,Store_006,80.52,1579.47
2025-11-06,Store_007,96.48,1805.71
2025-11-06,Store_008,100.72,2083.84
2025-11-06,Store_009,81.93,1800.47
2025-11-06,Store_010,77.46,1654.29
2025-11-06,Store_011,115.87,2138.03
2025-11-06,Store_012,133.89,2449.85
2025-11-06,Store_013,79.8,1487.86
2025-11-06,Store_014,95.22,1940.79
2025-11-06,Store_015,128.22,2241.57
2025-11-06,Store_016,144.35,2807.07
2025-11-06,Store_017,81.78,1673.69
2025-11-06,Store_018,148.37,2870.09
2025-11-06,Store_019,80.94,1390.17
2025-11-06,Store_020,153.46,3019.02
2025-11-07,Store_001,123.47,2198.19
2025-11-07,Store_002,108.92,2338.75
2025-11-07,Store_003,126.4,2675.82
2025-11-07,Store_004,134.5,2738.38
2025-11-07,Store_005,114.6,2473.0
2025-11-07,Store_006,94.74,1833.54
2025-11-07,Store_007,128.71,2594.94
2025-11-07,Store_008,139.99,2800.56
2025-11-07,Store_009,131.14,2477.24
2025-11-07,Store_010,130.67,2800.21
2025-11-07,Store_011,106.82,2217.64
2025-11-07,Store_012,62.34,1245.52
2025-11-07,Store_013,71.82,1367.52
2025-11-07,Store_014,141.89,3046.79
2025-11-07,Store_015,116.3,1987.92
2025-11-07,Store_016,123.2,2326.8
2025-11-07,Store_017,113.87,2345.73
2025-11-07,Store_018,70.77,1284.74
2025-11-07,Store_019,127.11,2193.96
2025-11-07,Store_020,127.61,2423.68
2025-11-08,Store_001,138.82,2770.24
2025-11-08,Store_002,150.7,2827.99
2025-11-08,Store_003,136.75,2386.62
2025-11-08,Store_004,143.72,2993.53
2025-11-08,Store_005,162.75,3408.58
2025-11-08,Store_006,198.67,4324.81
2025-11-08,Store_007,172.42,3207.77
2025-11-08,Store_008,165.91,3183.63
2025-11-08,Store_009,98.83,1998.98
2025-11-08,Store_010,213.07,3952.65
2025-11-08,Store_011,164.73,3444.24
2025-11-08,Store_012,167.11,2895.76
2025-11-08,Store_013,142.06,2556.54
2025-11-08,Store_014,156.79,2755.41
2025-11-08,Store_015,131.83,2410.1
2025-11-08,Store_016,166.01,3417.21
2025-11-08,Store_017,121.99,2107.14
2025-11-08,Store_018,129.15,2405.61
2025-11-08,Store_019,127.4,2525.14
2025-11-08,Store_020,143.64,2750.9
2025-11-09,Store_001,192.42,3774.91
2025-11-09,Store_002,161.26,2935.86
2025-11-09,Store_003,150.58,3192.92
2025-11-09,Store_004,62.5,1305.18
2025-11-09,Store_005,155.79,2842.88
2025-11-09,Store_006,144.8,2786.3
2025-11-09,Store_007,186.59,3630.21
2025-11-09,Store_008,130.85,2321.17
2025-11-09,Store_009,127.09,2398.78
2025-11-09,Store_010,107.36,2167.34
2025-11-09,Store_011,153.99,3073.37
2025-11-09,Store_012,164.59,3274.7
2025-11-09,Store_013,105.83,1943.51
2025-11-09,Store_014,131.39,2453.64
2025-11-09,Store_015,80.16,1573.45
2025-11-09,Store_016,135.87,2620.29
2025-11-09,Store_017,179.51,3225.76
2025-11-09,Store_018,191.96,3584.27
2025-11-09,Store_019,167.64,3390.78
2025-11-09,Store_020,155.77,3375.06
2025-11-10,Store_001,113.71,2205.97
2025-11-10,Store_002,122.2,2380.43
2025-11-10,Store_003,172.28,3782.79
2025-11-10,Store_004,97.7,1681.52
2025-11-10,Store_005,97.83,1921.45
2025-11-10,Store_006,108.91,1948.25
2025-11-10,Store_007,127.64,2626.39
2025-11-10,Store_008,83.99,1813.27
2025-11-10,Store_009,119.47,2152.22
2025-11-10,Store_010,84.17,1618.74
2025-11-10,Store_011,134.69,2924.53
2025-11-10,Store_012,117.82,2546.22
2025-11-10,Store_013,108.41,2078.82
2025-11-10,Store_014,115.19,2114.39
2025-11-10,Store_015,93.43,1962.06
2025-11-10,Store_016,116.24,2312.09
2025-11-10,Store_017,104.06,1939.78
2025-11-10,Store_018,97.43,2097.75
2025-11-10,Store_019,109.92,2376.0
2025-11-10,Store_020,134.78,2491.88
2025-11-11,Store_001,55.64,1097.97
2025-11-11,Store_002,50.0,1063.78
2025-11-11,Store_003,107.67,2282.62
2025-11-11,Store_004,95.06,1697.67
2025-11-11,Store_005,125.37,2683.53
2025-11-11,Store_006,100.06,1811.39
2025-11-11,Store_007,89.47,1786.57
2025-11-11,Store_008,113.16,2045.66
2025-11-11,Store_009,99.92,1790.33
2025-11-11,Store_010,111.08,2372.12
2025-11-11,Store_011,169.61,3662.66
2025-11-11,Store_012,104.42,2253.78
2025-11-11,Store_013,172.0,3468.19
2025-11-11,Store_014,103.94,1997.88
2025-11-11,Store_015,65.74,1119.1
2025-11-11,Store_016,90.74,1628.66
2025-11-11,Store_017,106.03,2277.84
2025-11-11,Store_018,105.71,1862.05
2025-11-11,Store_019,113.45,2072.44
2025-11-11,Store_020,125.54,2569.14
2025-11-12,Store_001,132.32,2773.95
2025-11-12,Store_002,111.03,2160.23
2025-11-12,Store_003,104.28,2185.13
2025-11-12,Store_004,57.14,1183.7
2025-11-12,Store_005,100.19,2001.53
2025-11-12,Store_006,71.42,1219.73
2025-11-12,Store_007,102.54,1795.68
2025-11-12,Store_008,153.1,3251.73
2025-11-12,Store_009,105.06,2304.1
2025-11-12,Store_010,132.86,2595.37
2025-11-12,Store_011,166.36,3619.46
2025-11-12,Store_012,88.31,1590.82
2025-11-12,Store_013,131.81,2815.4
2025-11-12,Store_014,140.03,2865.17
2025-11-12,Store_015,146.04,2777.78
2025-11-12,Store_016,97.35,1804.49
2025-11-12,Store_017,141.38,2609.99
2025-11-12,Store_018,143.64,2807.79
2025-11-12,Store_019,143.93,2992.1
2025-11-12,Store_020,107.59,1932.25
2025-11-13,Store_001,96.64,1971.65
2025-11-13,Store_002,79.69,1647.28
2025-11-13,Store_003,118.03,2229.67
2025-11-13,Store_004,115.14,1975.5
2025-11-13,Store_005,66.9,1424.32
2025-11-13,Store_006,75.78,1464.06
2025-11-13,Store_007,112.8,2356.39
2025-11-13,Store_008,95.0,1828.52
2025-11-13,Store_009,102.22,2151.47
2025-11-13,Store_010,62.6,1095.85
2025-11-13,Store_011,153.25,2765.05
2025-11-13,Store_012,84.08,1599.72
2025-11-13,Store_013,86.1,1661.63
2025-11-13,Store_014,68.8,1182.47
2025-11-13,Store_015,123.89,2293.36
2025-11-13,Store_016,122.06,2166.41
2025-11-13,Store_017,149.25,2620.7
2025-11-13,Store_018,155.43,2943.88
2025-11-13,Store_019,63.25,1339.65
2025-11-13,Store_020,112.57,2238.51
2025-11-14,Store_001,118.79,2332.32
2025-11-14,Store_002,82.37,1557.51
2025-11-14,Store_003,129.07,2409.62
2025-11-14,Store_004,136.54,2343.54
2025-11-14,Store_005,82.41,1785.46
2025-11-14,Store_006,99.42,1698.17
2025-11-14,Store_007,122.51,2598.82
2025-11-14,Store_008,73.28,1331.52
2025-11-14,Store_009,50.22,1088.79
2025-11-14,Store_010,128.65,2446.18
2025-11-14,Store_011,117.94,2358.76
2025-11-14,Store_012,137.65,2547.95
2025-11-14,Store_013,112.51,2019.25
2025-11-14,Store_014,81.8,1536.45
2025-11-14,Store_015,149.92,2789.78
2025-11-14,Store_016,89.37,1909.01
2025-11-14,Store_017,86.6,1849.72
2025-11-14,Store_018,81.38,1550.59
2025-11-14,Store_019,147.43,2939.14
2025-11-14,Store_020,103.23,1837.4
2025-11-15,Store_001,116.54,2477.86
2025-11-15,Store_002,115.1,2357.73
2025-11-15,Store_003,165.29,2886.81
2025-11-15,Store_004,147.97,2822.96
2025-11-15,Store_005,111.22,2200.79
2025-11-15,Store_006,79.65,1432.56
2025-11-15,Store_007,131.9,2803.65
2025-11-15,Store_008,169.34,3683.66
2025-11-15,Store_009,124.02,2335.48
2025-11-15,Store_010,142.55,2696.63
2025-11-15,Store_011,101.81,2167.04
2025-11-15,Store_012,111.18,2181.51
2025-11-15,Store_013,153.76,2926.74
2025-11-15,Store_014,178.85,3573.9
2025-11-15,Store_015,158.67,3412.59
2025-11-15,Store_016,117.73,2550.66
2025-11-15,Store_017,150.79,2767.93
2025-11-15,Store_018,188.67,4113.3
2025-11-15,Store_019,149.63,2688.01
2025-11-15,Store_020,134.79,2459.45
2025-11-16,Store_001,136.56,2752.19
2025-11-16,Store_002,106.81,2122.07
2025-11-16,Store_003,137.57,2447.42
2025-11-16,Store_004,146.05,3040.64
2025-11-16,Store_005,137.05,2351.78
2025-11-16,Store_006,155.75,3106.79
2025-11-16,Store_007,93.96,1996.69
2025-11-16,Store_008,122.44,2571.17
2025-11-16,Store_009,147.93,3078.48
2025-11-16,Store_010,179.54,3105.6
2025-11-16,Store_011,163.7,3114.02
2025-11-16,Store_012,156.8,3070.91
2025-11-16,Store_013,156.66,2775.43
2025-11-16,Store_014,135.68,2584.31
2025-11-16,Store_015,79.68,1728.99
2025-11-16,Store_016,162.73,3434.23
2025-11-16,Store_017,91.39,2006.6
2025-11-16,Store_018,80.04,1620.96
2025-11-16,Store_019,129.66,2539.84
2025-11-16,Store_020,139.83,2667.56
2025-11-17,Store_001,119.93,2617.18
2025-11-17,Store_002,69.39,1325.37
2025-11-17,Store_003,106.1,2134.78
2025-11-17,Store_004,144.18,2761.4
2025-11-17,Store_005,132.87,2844.1
2025-11-17,Store_006,79.56,1747.61
2025-11-17,Store_007,126.24,2550.31
2025-11-17,Store_008,122.56,2154.12
2025-11-17,Store_009,154.32,3178.96
2025-11-17,Store_010,94.4,1840.27
2025-11-17,Store_011,76.21,1478.21
2025-11-17,Store_012,130.1,2704.52
2025-11-17,Store_013,109.6,1981.4
2025-11-17,Store_014,83.27,1805.67
2025-11-17,Store_015,121.61,2391.45
2025-11-17,Store_016,70.68,1308.03
2025-11-17,Store_017,121.74,2511.49
2025-11-17,Store_018,142.45,2841.48
2025-11-17,Store_019,81.07,1436.05
2025-11-17,Store_020,104.73,1882.65
2025-11-18,Store_001,77.18,1485.14
2025-11-18,Store_002,89.43,1532.77
2025-11-18,Store_003,93.18,2030.49
2025-11-18,Store_004,140.21,2770.66
2025-11-18,Store_005,95.96,1656.39
2025-11-18,Store_006,103.6,1854.13
2025-11-18,Store_007,105.56,2118.46
2025-11-18,Store_008,102.16,1999.93
2025-11-18,Store_009,87.54,1677.1
2025-11-18,Store_010,116.07,2093.13
2025-11-18,Store_011,90.3,1941.3
2025-11-18,Store_012,122.68,2460.28
2025-11-18,Store_013,97.71,2132.5
2025-11-18,Store_014,107.59,2108.8
2025-11-18,Store_015,106.57,2066.36
2025-11-18,Store_016,97.87,2044.95
2025-11-18,Store_017,164.7,3186.82
2025-11-18,Store_018,110.51,2260.93
2025-11-18,Store_019,135.36,2346.76
2025-11-18,Store_020,129.29,2475.42
2025-11-19,Store_001,99.41,1885.16
2025-11-19,Store_002,102.02,1795.05
2025-11-19,Store_003,114.76,2396.7
2025-11-19,Store_004,130.97,2726.85
2025-11-19,Store_005,114.52,2251.89
2025-11-19,Store_006,120.94,2457.32
2025-11-19,Store_007,135.92,2571.72
2025-11-19,Store_008,81.53,1753.58
2025-11-19,Store_009,99.59,1789.19
2025-11-19,Store_010,94.41,1892.21
2025-11-19,Store_011,107.11,2125.84
2025-11-19,Store_012,71.45,1503.21
2025-11-19,Store_013,131.36,2467.52
2025-11-19,Store_014,81.0,1753.03
2025-11-19,Store_015,88.77,1768.9
2025-11-19,Store_016,81.77,1692.47
2025-11-19,Store_017,84.4,1617.19
2025-11-19,Store_018,114.4,2492.75
2025-11-19,Store_019,163.81,2890.34
2025-11-19,Store_020,103.74,2046.76
2025-11-20,Store_001,60.07,1047.7
2025-11-20,Store_002,114.68,2383.4
2025-11-20,Store_003,107.54,2168.9
2025-11-20,Store_004,71.73,1232.27
2025-11-20,Store_005,70.83,1314.2
2025-11-20,Store_006,99.04,2156.34
2025-11-20,Store_007,103.99,2054.07
2025-11-20,Store_008,119.32,2351.68
2025-11-20,Store_009,114.53,1969.95
2025-11-20,Store_010,118.42,2415.73
2025-11-20,Store_011,103.84,1976.66
2025-11-20,Store_012,121.3,2342.29
2025-11-20,Store_013,88.67,1562.21
2025-11-20,Store_014,83.8,1534.73
2025-11-20,Store_015,88.64,1846.18
2025-11-20,Store_016,103.23,2161.41
2025-11-20,Store_017,106.85,1931.68
2025-11-20,Store_018,95.15,1945.22
2025-11-20,Store_019,123.84,2286.47
2025-11-20,Store_020,99.48,1862.21
2025-11-21,Store_001,50.0,1028.7
2025-11-21,Store_002,96.74,2100.2
2025-11-21,Store_003,122.76,2560.7
2025-11-21,Store_004,94.74,1986.41
2025-11-21,Store_005,131.99,2833.95
2025-11-21,Store_006,108.49,2162.33
2025-11-21,Store_007,78.67,1438.72
2025-11-21,Store_008,94.24,1989.66
2025-11-21,Store_009,130.48,2490.18
2025-11-21,Store_010,141.45,2427.04
2025-11-21,Store_011,100.87,1761.45
2025-11-21,Store_012,139.87,2978.03
2025-11-21,Store_013,90.49,1675.86
2025-11-21,Store_014,98.71,1693.54
2025-11-21,Store_015,79.26,1361.7
2025-11-21,Store_016,115.31,2076.97
2025-11-21,Store_017,70.64,1373.08
2025-11-21,Store_018,133.15,2783.21
2025-11-21,Store_019,138.87,2599.95
2025-11-21,Store_020,109.6,2119.49
2025-11-22,Store_001,124.14,2392.78
2025-11-22,Store_002,136.27,2532.06
2025-11-22,Store_003,135.2,2936.25
2025-11-22,Store_004,70.06,1289.72
2025-11-22,Store_005,153.76,3083.14
2025-11-22,Store_006,130.51,2274.72
2025-11-22,Store_007,117.37,2012.52
2025-11-22,Store_008,94.44,1870.04
2025-11-22,Store_009,145.85,3071.5
2025-11-22,Store_010,124.17,2301.95
2025-11-22,Store_011,81.33,1511.18
2025-11-22,Store_012,123.3,2579.69
2025-11-22,Store_013,97.49,1881.58
2025-11-22,Store_014,128.97,2513.44
2025-11-22,Store_015,207.55,4356.88
