order_id,product_id,quantity,unit_price,line_revenue
203563,P0008,2,53.63,107.26
203563,P0038,1,56.91,56.91
203564,P0023,2,78.84,157.68
203564,P0033,2,18.14,36.28
203565,P0001,2,34.63,69.26
203565,P0030,1,79.02,79.02
203566,P0013,1,55.48,55.48
203567,P0017,2,10.4,20.8
203567,P0039,1,75.72,75.72
203567,P0017,2,9.24,18.48
203568,P0010,1,59.02,59.02
203568,P0013,1,48.75,48.75
203568,P0012,2,48.06,96.12
203569,P0025,2,33.19,66.38
203569,P0004,1,27.77,27.77
203569,P0019,2,46.31,92.62
203570,P0008,2,52.92,105.84
203570,P0003,1,45.66,45.66
203570,P0020,2,52.28,104.56
203571,P0012,2,42.34,84.68
203571,P0018,1,43.51,43.51
203572,P0006,2,44.54,89.08
203573,P0031,1,23.53,23.53
203573,P0031,1,25.31,25.31
203574,P0018,1,45.05,45.05
203575,P0028,2,20.04,40.08
203576,P0025,1,36.16,36.16
203576,P0030,2,75.84,151.68
203577,P0024,2,52.05,104.1
203578,P0029,2,48.61,97.22
203578,P0035,1,47.87,47.87
203579,P0021,2,29.11,58.22
203579,P0021,2,26.88,53.76
203580,P0017,2,10.0,20.0
203580,P0008,1,53.19,53.19
203581,P0036,2,23.16,46.32
203581,P0032,2,62.04,124.08
203582,P0022,1,56.46,56.46
203583,P0001,1,33.04,33.04
203584,P0001,2,29.15,58.3
203585,P0004,2,24.81,49.62
203586,P0004,1,24.14,24.14
203586,P0002,2,43.08,86.16
203586,P0004,2,23.2,46.4
203587,P0004,1,22.89,22.89
203587,P0031,2,22.81,45.62
203587,P0009,1,63.69,63.69
203588,P0021,2,26.56,53.12
203589,P0023,1,71.51,71.51
203589,P0035,2,49.28,98.56
203590,P0035,1,55.97,55.97
203590,P0017,1,10.5,10.5
203590,P0024,1,44.28,44.28
203591,P0007,2,23.04,46.08
203592,P0013,2,58.23,116.46
203592,P0009,1,65.16,65.16
203592,P0035,2,47.15,94.3
203593,P0015,2,57.25,114.5
203593,P0037,1,30.98,30.98
203593,P0012,1,48.01,48.01
203594,P0029,1,54.46,54.46
203594,P0040,1,79.16,79.16
203595,P0036,2,25.85,51.7
203595,P0011,2,82.43,164.86
203596,P0021,1,29.27,29.27
203597,P0040,2,66.94,133.88
203597,P0002,1,44.71,44.71
203597,P0029,1,56.31,56.31
203598,P0018,1,46.84,46.84
203598,P0005,2,39.88,79.76
203599,P0035,2,55.73,111.46
203600,P0040,1,73.56,73.56
203601,P0008,1,48.03,48.03
203602,P0034,1,41.78,41.78
203602,P0014,2,69.64,139.28
203602,P0023,1,72.25,72.25
203603,P0011,1,70.0,70.0
203603,P0034,1,44.24,44.24
203603,P0018,2,44.25,88.5
203604,P0005,1,42.27,42.27
203605,P0034,2,44.85,89.7
203606,P0009,1,64.43,64.43
203606,P0007,1,24.47,24.47
203606,P0033,1,19.5,19.5
203607,P0021,2,31.32,62.64
203607,P0012,2,44.74,89.48
203607,P0040,2,71.03,142.06
203608,P0017,1,8.88,8.88
203608,P0036,1,27.58,27.58
203608,P0005,2,41.87,83.74
203609,P0006,1,49.58,49.58
203610,P0026,2,11.92,23.84
203610,P0035,2,53.14,106.28
203610,P0030,2,70.08,140.16
203611,P0014,2,80.4,160.8
203611,P0007,1,26.07,26.07
203612,P0009,2,57.53,115.06
203612,P0001,1,29.86,29.86
203613,P0040,2,73.39,146.78
203613,P0014,1,69.02,69.02
203614,P0011,2,75.93,151.86
203614,P0030,1,76.82,76.82
203614,P0025,2,40.01,80.02
203615,P0011,1,77.75,77.75
203616,P0037,1,32.48,32.48
203617,P0010,1,58.62,58.62
203617,P0008,2,53.01,106.02
203617,P0009,1,59.38,59.38
203618,P0020,2,47.26,94.52
203619,P0017,2,9.43,18.86
203620,P0035,1,54.53,54.53
203620,P0036,2,26.38,52.76
203621,P0016,2,8.84,17.68
203621,P0017,1,10.26,10.26
203622,P0025,1,40.26,40.26
203623,P0029,1,49.46,49.46
203623,P0037,1,29.38,29.38
203623,P0030,2,67.34,134.68
203624,P0035,1,53.66,53.66
203624,P0006,1,42.03,42.03
203624,P0017,2,9.84,19.68
203625,P0009,2,56.69,113.38
203625,P0008,1,50.67,50.67
203625,P0038,1,53.48,53.48
203626,P0014,1,72.52,72.52
203627,P0001,2,32.01,64.02
203627,P0031,2,26.18,52.36
203628,P0005,1,40.02,40.02
203628,P0021,2,27.32,54.64
203628,P0016,1,10.13,10.13
203629,P0034,1,41.04,41.04
203629,P0023,1,77.58,77.58
203630,P0010,2,68.21,136.42
203631,P0024,2,48.78,97.56
203631,P0018,1,49.81,49.81
203631,P0014,2,73.86,147.72
203632,P0005,1,47.58,47.58
203633,P0038,2,50.06,100.12
203634,P0022,2,62.45,124.9
203634,P0013,1,52.63,52.63
203635,P0008,2,53.77,107.54
203636,P0011,1,73.28,73.28
203636,P0028,1,20.06,20.06
203636,P0018,1,42.08,42.08
203637,P0019,1,49.21,49.21
203638,P0025,1,39.16,39.16
203638,P0002,2,38.84,77.68
203639,P0014,2,74.62,149.24
203639,P0040,2,72.03,144.06
203640,P0008,2,53.01,106.02
203640,P0002,2,42.01,84.02
203641,P0036,2,26.05,52.1
203642,P0026,2,12.77,25.54
203643,P0013,2,50.14,100.28
203643,P0021,1,28.84,28.84
203643,P0019,1,52.82,52.82
203644,P0039,2,71.0,142.0
203645,P0009,2,60.0,120.0
203645,P0032,2,63.01,126.02
203646,P0009,1,55.02,55.02
203646,P0018,2,43.73,87.46
203647,P0008,2,47.24,94.48
203648,P0016,1,10.1,10.1
203648,P0013,2,52.37,104.74
203649,P0001,2,33.02,66.04
203650,P0026,1,13.07,13.07
203650,P0021,1,27.75,27.75
203650,P0006,2,48.87,97.74
203651,P0007,1,24.71,24.71
203651,P0036,2,28.02,56.04
203651,P0030,2,69.7,139.4
203652,P0036,2,22.99,45.98
203652,P0006,2,49.78,99.56
203652,P0025,1,40.05,40.05
203653,P0017,1,8.68,8.68
203654,P0002,1,46.76,46.76
203655,P0013,1,54.93,54.93
203656,P0011,1,70.95,70.95
203656,P0017,1,10.0,10.0
203656,P0032,2,59.15,118.3
203657,P0029,1,48.68,48.68
203657,P0011,2,68.77,137.54
203658,P0002,2,43.63,87.26
203658,P0014,2,67.4,134.8
203658,P0040,2,71.16,142.32
203659,P0028,1,20.07,20.07
203659,P0033,1,19.4,19.4
203659,P0016,2,9.03,18.06
203660,P0008,1,50.48,50.48
203660,P0036,1,24.97,24.97
203661,P0026,2,12.31,24.62
203661,P0020,1,50.47,50.47
203661,P0037,2,30.97,61.94
203662,P0007,1,21.79,21.79
203663,P0028,1,19.25,19.25
203663,P0020,1,54.23,54.23
203664,P0027,2,32.55,65.1
203664,P0031,2,22.55,45.1
203665,P0001,2,32.38,64.76
203666,P0009,2,56.28,112.56
203666,P0027,1,28.68,28.68
203666,P0036,2,26.07,52.14
203667,P0034,1,45.09,45.09
203667,P0006,1,47.92,47.92
203667,P0025,1,37.45,37.45
203668,P0002,2,46.78,93.56
203668,P0032,2,54.35,108.7
203669,P0037,2,27.83,55.66
203669,P0021,1,29.61,29.61
203670,P0020,2,53.18,106.36
203670,P0033,2,17.98,35.96
203671,P0016,1,10.28,10.28
203671,P0022,1,58.24,58.24
203672,P0021,2,29.58,59.16
203672,P0015,2,61.66,123.32
203672,P0032,1,55.52,55.52
203673,P0013,2,50.41,100.82
203673,P0028,2,19.64,39.28
203674,P0018,1,51.28,51.28
203674,P0005,1,44.11,44.11
203675,P0039,1,75.83,75.83
203675,P0034,1,46.44,46.44
203676,P0021,2,29.24,58.48
203676,P0023,1,65.04,65.04
203677,P0025,1,36.82,36.82
203677,P0023,2,73.41,146.82
203678,P0010,2,66.18,132.36
203678,P0040,1,72.11,72.11
203679,P0038,2,51.11,102.22
203679,P0039,1,67.47,67.47
203679,P0036,1,24.77,24.77
203680,P0016,2,10.35,20.7
203680,P0023,1,67.54,67.54
203680,P0016,2,9.86,19.72
203681,P0019,2,46.87,93.74
203681,P0020,1,53.94,53.94
203681,P0028,1,20.71,20.71
203682,P0029,2,54.45,108.9
203683,P0023,2,65.07,130.14
203683,P0040,2,78.74,157.48
203684,P0027,1,28.85,28.85
203685,P0015,2,51.61,103.22
203685,P0010,2,62.36,124.72
203686,P0012,2,42.26,84.52
203686,P0026,1,12.17,12.17
203686,P0004,2,22.75,45.5
203687,P0034,1,45.83,45.83
203687,P0014,2,80.41,160.82
203688,P0010,1,69.75,69.75
203688,P0038,1,58.79,58.79
203689,P0023,1,78.96,78.96
203690,P0026,1,12.11,12.11
203690,P0019,1,55.26,55.26
203691,P0015,1,59.52,59.52
203691,P0028,2,21.41,42.82
203692,P0022,1,58.1,58.1
203693,P0015,1,59.14,59.14
203693,P0038,2,48.7,97.4
203694,P0007,1,24.06,24.06
203694,P0014,1,66.24,66.24
203694,P0004,2,25.07,50.14
203695,P0013,2,52.48,104.96
203696,P0011,2,77.62,155.24
203696,P0002,1,41.13,41.13
203697,P0031,2,23.91,47.82
203698,P0004,1,26.61,26.61
203699,P0031,1,22.46,22.46
203699,P0018,1,50.45,50.45
203699,P0005,2,40.31,80.62
203700,P0025,2,33.53,67.06
203701,P0010,1,68.99,68.99
203701,P0006,2,41.23,82.46
203702,P0033,2,17.27,34.54
203702,P0006,1,48.54,48.54
203703,P0011,1,79.8,79.8
203703,P0008,1,45.81,45.81
203704,P0040,2,71.35,142.7
203704,P0036,2,23.81,47.62
203704,P0027,2,33.72,67.44
203705,P0014,2,78.45,156.9
203705,P0029,1,48.75,48.75
203705,P0036,1,27.32,27.32
203706,P0023,2,72.01,144.02
203707,P0028,1,21.32,21.32
203707,P0036,1,26.65,26.65
203708,P0016,2,9.5,19.0
203709,P0018,1,41.99,41.99
203709,P0028,2,21.27,42.54
203709,P0037,2,32.1,64.2
203710,P0025,2,34.98,69.96
203710,P0035,2,53.33,106.66
203710,P0024,2,47.59,95.18
203711,P0026,1,12.17,12.17
203711,P0035,1,54.38,54.38
203711,P0009,1,61.01,61.01
203712,P0034,2,44.85,89.7
203712,P0009,1,58.0,58.0
203712,P0034,1,40.75,40.75
203713,P0032,2,63.73,127.46
203713,P0007,2,24.07,48.14
203713,P0028,1,20.23,20.23
203714,P0028,2,20.11,40.22
203714,P0037,2,32.05,64.1
203714,P0014,2,77.26,154.52
203715,P0012,2,46.56,93.12
203715,P0025,2,33.65,67.3
203716,P0038,1,55.64,55.64
203716,P0009,2,61.46,122.92
203716,P0006,1,41.97,41.97
203717,P0024,2,51.85,103.7
203717,P0029,2,47.69,95.38
203717,P0014,2,71.05,142.1
203718,P0021,1,30.05,30.05
203718,P0033,1,18.74,18.74
203718,P0005,1,42.52,42.52
203719,P0026,1,12.89,12.89
203719,P0010,1,71.58,71.58
203720,P0029,2,52.55,105.1
203720,P0010,1,70.92,70.92
203721,P0012,1,42.64,42.64
203721,P0036,2,28.06,56.12
203721,P0034,2,40.25,80.5
203722,P0007,1,25.53,25.53
203723,P0003,1,49.5,49.5
203723,P0040,2,68.17,136.34
203724,P0014,2,70.43,140.86
203724,P0034,1,43.28,43.28
203725,P0017,2,9.1,18.2
203725,P0011,1,71.27,71.27
203726,P0018,2,43.26,86.52
203726,P0038,2,56.07,112.14
203726,P0037,2,31.35,62.7
203727,P0026,2,13.4,26.8
203727,P0020,1,52.14,52.14
203727,P0030,1,70.81,70.81
203728,P0023,2,74.86,149.72
203729,P0006,2,48.83,97.66
203730,P0020,1,50.65,50.65
203731,P0038,2,51.33,102.66
203731,P0024,2,43.61,87.22
203732,P0008,2,47.55,95.1
203733,P0014,2,66.72,133.44
203733,P0015,1,53.08,53.08
203734,P0024,2,47.63,95.26
203735,P0015,2,60.2,120.4
203735,P0015,1,55.77,55.77
203736,P0040,2,76.84,153.68
203736,P0010,1,61.43,61.43
203736,P0022,1,56.8,56.8
203737,P0037,1,27.75,27.75
203738,P0024,1,50.75,50.75
203739,P0033,1,18.59,18.59
203740,P0040,1,66.39,66.39
203741,P0002,2,38.49,76.98
203741,P0001,1,30.43,30.43
203742,P0008,2,47.19,94.38
203743,P0011,2,70.57,141.14
203743,P0020,2,52.38,104.76
203744,P0023,1,74.19,74.19
203744,P0021,1,28.55,28.55
203745,P0013,1,53.68,53.68
203745,P0036,2,26.01,52.02
203746,P0030,1,74.85,74.85
203746,P0016,2,9.48,18.96
203747,P0015,2,52.53,105.06
203747,P0025,1,39.2,39.2
203748,P0002,1,40.75,40.75
203748,P0032,1,55.34,55.34
203749,P0027,1,33.14,33.14
203749,P0009,2,61.71,123.42
203749,P0021,2,30.51,61.02
203750,P0028,1,19.53,19.53
203750,P0015,2,58.83,117.66
203750,P0018,1,48.95,48.95
203751,P0031,2,24.14,48.28
203751,P0025,1,36.83,36.83
203751,P0026,1,13.64,13.64
203752,P0016,1,9.04,9.04
203752,P0032,2,62.77,125.54
203753,P0040,1,75.67,75.67
203753,P0027,1,33.0,33.0
203754,P0011,2,81.95,163.9
203754,P0016,1,10.82,10.82
203754,P0021,2,29.52,59.04
203755,P0018,1,45.44,45.44
203755,P0016,1,10.58,10.58
203756,P0001,2,34.24,68.48
203756,P0012,1,42.34,42.34
203757,P0032,1,53.55,53.55
203757,P0033,1,18.72,18.72
203758,P0013,2,51.62,103.24
203759,P0005,2,41.68,83.36
203759,P0032,2,56.36,112.72
203760,P0005,1,45.33,45.33
203761,P0018,2,50.84,101.68
203761,P0029,1,51.88,51.88
203761,P0011,1,73.45,73.45
203762,P0035,1,52.8,52.8
203762,P0021,2,31.48,62.96
203762,P0015,1,62.38,62.38
203763,P0006,1,49.06,49.06
203763,P0004,1,23.3,23.3
203763,P0026,1,14.1,14.1
203764,P0036,1,26.18,26.18
203764,P0031,1,22.42,22.42
203765,P0017,2,9.33,18.66
203765,P0035,2,49.4,98.8
203766,P0034,2,38.34,76.68
203767,P0037,2,31.42,62.84
203767,P0009,2,59.07,118.14
203768,P0009,1,61.12,61.12
203768,P0027,2,33.85,67.7
203768,P0033,2,17.89,35.78
203769,P0010,2,61.88,123.76
203769,P0019,1,49.14,49.14
203770,P0028,2,18.75,37.5
203771,P0039,1,78.26,78.26
203772,P0010,2,66.94,133.88
203773,P0028,2,19.91,39.82
203773,P0004,1,25.52,25.52
203774,P0038,2,56.49,112.98
203774,P0037,1,29.72,29.72
203774,P0035,2,48.49,96.98
203775,P0032,1,54.81,54.81
203776,P0003,2,50.71,101.42
203777,P0022,1,66.72,66.72
203777,P0004,2,26.06,52.12
203777,P0036,2,25.5,51.0
203778,P0004,2,25.04,50.08
203779,P0015,2,59.77,119.54
203780,P0033,2,16.09,32.18
203780,P0005,2,47.88,95.76
203780,P0032,2,57.65,115.3
203781,P0014,1,68.14,68.14
203782,P0001,1,34.57,34.57
203782,P0006,2,45.06,90.12
203782,P0034,1,43.21,43.21
203783,P0013,2,58.32,116.64
203784,P0023,1,77.47,77.47
203784,P0012,2,45.82,91.64
203784,P0032,2,59.47,118.94
203785,P0037,2,28.4,56.8
203785,P0016,1,9.7,9.7
203786,P0035,1,48.39,48.39
203786,P0040,2,79.35,158.7
203786,P0036,1,27.85,27.85
203787,P0008,2,45.43,90.86
203787,P0024,2,45.97,91.94
203788,P0026,2,14.08,28.16
203789,P0014,1,70.71,70.71
203790,P0016,1,9.96,9.96
203791,P0009,2,60.77,121.54
203792,P0027,1,30.66,30.66
203792,P0012,1,41.6,41.6
203793,P0022,1,66.9,66.9
203794,P0018,2,48.11,96.22
203795,P0032,1,62.98,62.98
203796,P0016,1,9.25,9.25
203796,P0018,2,50.49,100.98
203797,P0025,2,39.34,78.68
203798,P0039,1,65.18,65.18
203798,P0025,2,35.1,70.2
203798,P0039,2,66.91,133.82
203799,P0034,1,42.94,42.94
203800,P0027,2,29.57,59.14
203800,P0021,2,29.05,58.1
203800,P0010,1,65.98,65.98
203801,P0031,1,26.05,26.05
203801,P0011,2,70.5,141.0
203802,P0038,2,54.8,109.6
203802,P0023,1,65.63,65.63
203802,P0017,2,9.24,18.48
203803,P0018,1,48.51,48.51
203804,P0017,2,9.23,18.46
203804,P0031,1,23.74,23.74
203804,P0029,2,57.57,115.14
203805,P0026,1,13.51,13.51
203805,P0006,2,40.45,80.9
203805,P0035,1,55.44,55.44
203806,P0030,1,77.15,77.15
203806,P0017,1,9.16,9.16
203807,P0023,2,70.0,140.0
203807,P0009,2,61.8,123.6
203807,P0031,2,23.21,46.42
203808,P0015,2,54.65,109.3
203808,P0024,1,46.13,46.13
203809,P0033,1,17.65,17.65
203809,P0024,2,50.59,101.18
203810,P0002,2,45.68,91.36
203811,P0028,2,19.28,38.56
203812,P0023,2,68.4,136.8
203812,P0014,1,76.59,76.59
203812,P0019,1,52.07,52.07
203813,P0010,1,67.38,67.38
203813,P0022,2,57.45,114.9
203813,P0031,2,26.6,53.2
203814,P0029,2,55.23,110.46
203814,P0024,2,42.99,85.98
203814,P0032,2,61.55,123.1
203815,P0029,1,48.97,48.97
203816,P0024,1,49.58,49.58
203816,P0011,1,75.76,75.76
203816,P0009,2,65.76,131.52
203817,P0019,1,52.98,52.98
203817,P0022,2,62.91,125.82
203817,P0040,2,70.53,141.06
203818,P0022,1,62.69,62.69
203819,P0004,2,24.9,49.8
203819,P0003,1,50.77,50.77
203820,P0027,2,28.84,57.68
203821,P0005,2,45.31,90.62
203821,P0033,1,16.98,16.98
203822,P0036,1,26.07,26.07
203822,P0036,2,22.97,45.94
203822,P0019,2,48.34,96.68
203823,P0021,2,30.5,61.0
203824,P0016,1,10.56,10.56
203824,P0015,1,58.92,58.92
203824,P0007,1,22.54,22.54
203825,P0039,2,65.27,130.54
203825,P0025,1,39.83,39.83
203825,P0017,1,8.87,8.87
203826,P0032,2,59.43,118.86
203826,P0013,2,55.3,110.6
203827,P0003,1,49.98,49.98
203827,P0032,1,55.9,55.9
203827,P0004,1,26.21,26.21
203828,P0025,2,35.08,70.16
203829,P0019,2,48.69,97.38
203830,P0004,2,26.1,52.2
203830,P0003,1,48.04,48.04
203830,P0004,2,24.85,49.7
203831,P0004,1,26.1,26.1
203831,P0006,2,42.33,84.66
203831,P0038,2,52.34,104.68
203832,P0021,1,27.39,27.39
203832,P0012,1,41.05,41.05
203832,P0031,1,25.87,25.87
203833,P0012,2,44.25,88.5
203833,P0030,1,76.81,76.81
203833,P0007,1,22.88,22.88
203834,P0006,1,49.6,49.6
203834,P0004,1,24.51,24.51
203834,P0011,1,76.85,76.85
203835,P0040,2,77.83,155.66
203835,P0012,1,40.05,40.05
203836,P0019,2,51.97,103.94
203837,P0003,1,52.28,52.28
203838,P0006,1,48.4,48.4
203839,P0032,1,64.13,64.13
203839,P0001,2,34.02,68.04
203840,P0004,1,26.82,26.82
203841,P0028,1,19.56,19.56
203841,P0004,2,26.51,53.02
203842,P0030,1,68.9,68.9
203842,P0003,2,50.99,101.98
203842,P0009,1,62.74,62.74
203843,P0001,2,29.73,59.46
203844,P0032,2,64.05,128.1
203844,P0028,2,17.67,35.34
203845,P0032,1,57.65,57.65
203846,P0027,1,29.87,29.87
203846,P0031,1,21.91,21.91
203846,P0018,1,46.26,46.26
203847,P0010,1,67.48,67.48
203847,P0016,1,10.2,10.2
203848,P0031,2,26.33,52.66
203848,P0003,2,52.4,104.8
203849,P0002,1,44.08,44.08
203849,P0020,2,53.6,107.2
203849,P0040,1,81.2,81.2
203850,P0007,2,23.76,47.52
203851,P0004,2,24.53,49.06
203851,P0026,2,12.61,25.22
203851,P0007,1,24.47,24.47
203852,P0004,1,23.47,23.47
203852,P0028,2,20.06,40.12
203852,P0024,2,49.8,99.6
203853,P0011,1,76.32,76.32
203854,P0004,2,23.54,47.08
203854,P0034,2,42.3,84.6
203855,P0036,1,23.72,23.72
203855,P0005,1,47.94,47.94
203856,P0026,1,12.71,12.71
203856,P0030,2,74.62,149.24
203856,P0026,2,11.8,23.6
203857,P0022,2,65.54,131.08
203858,P0037,2,31.92,63.84
203859,P0038,2,56.76,113.52
203859,P0001,1,32.16,32.16
203860,P0039,1,65.07,65.07
203860,P0033,1,18.12,18.12
203860,P0025,2,33.31,66.62
203861,P0019,2,54.14,108.28
203861,P0035,2,51.7,103.4
203862,P0034,2,43.46,86.92
203863,P0026,1,13.51,13.51
203864,P0003,1,46.51,46.51
203865,P0037,1,30.65,30.65
203865,P0025,2,37.6,75.2
203865,P0015,2,54.84,109.68
203866,P0009,2,60.02,120.04
203866,P0028,1,17.57,17.57
203866,P0007,2,26.25,52.5
203867,P0038,2,53.8,107.6
203868,P0038,1,58.98,58.98
203869,P0018,1,50.19,50.19
203870,P0003,2,50.26,100.52
203870,P0040,1,69.33,69.33
203870,P0032,2,53.35,106.7
203871,P0026,2,11.48,22.96
203871,P0034,2,44.88,89.76
203872,P0018,2,42.84,85.68
203873,P0001,1,34.41,34.41
203874,P0006,2,45.45,90.9
203874,P0008,1,53.48,53.48
203875,P0005,2,42.49,84.98
203875,P0035,1,48.27,48.27
203875,P0013,1,52.36,52.36
203876,P0019,2,50.0,100.0
203876,P0019,1,52.82,52.82
203876,P0008,2,46.53,93.06
203877,P0001,2,34.29,68.58
203878,P0020,2,47.24,94.48
203879,P0024,1,46.9,46.9
203879,P0026,1,13.15,13.15
203880,P0031,2,24.27,48.54
203881,P0020,2,51.78,103.56
203881,P0011,1,77.91,77.91
203881,P0024,1,49.47,49.47
203882,P0031,2,23.88,47.76
203882,P0015,2,60.03,120.06
203882,P0010,2,71.4,142.8
203883,P0024,2,49.73,99.46
203884,P0025,1,40.57,40.57
203884,P0004,2,27.33,54.66
203884,P0025,2,36.81,73.62
203885,P0030,1,72.59,72.59
203885,P0023,1,74.4,74.4
203886,P0028,1,19.65,19.65
203887,P0026,2,13.38,26.76
203887,P0013,1,55.04,55.04
203887,P0019,1,46.84,46.84
203888,P0002,1,42.13,42.13
203889,P0023,2,67.52,135.04
203889,P0010,1,60.13,60.13
203889,P0040,1,66.49,66.49
203890,P0033,2,19.39,38.78
203891,P0015,2,54.83,109.66
203891,P0011,1,76.97,76.97
203892,P0007,1,24.56,24.56
203892,P0025,1,40.25,40.25
203892,P0018,1,45.18,45.18
203893,P0032,2,56.46,112.92
203894,P0012,2,42.0,84.0
203894,P0033,1,16.69,16.69
203895,P0005,1,47.96,47.96
203895,P0004,2,24.88,49.76
203895,P0004,2,27.12,54.24
203896,P0018,1,46.93,46.93
203896,P0013,2,54.4,108.8
203896,P0025,1,34.76,34.76
203897,P0039,1,71.95,71.95
203898,P0027,2,29.99,59.98
203899,P0032,1,53.05,53.05
203899,P0007,1,23.51,23.51
203899,P0023,2,67.84,135.68
203900,P0035,2,50.17,100.34
203900,P0016,1,9.68,9.68
203900,P0022,1,64.79,64.79
203901,P0015,2,56.82,113.64
203901,P0037,2,28.78,57.56
203902,P0037,1,31.87,31.87
203902,P0033,1,16.09,16.09
203903,P0034,2,38.86,77.72
203903,P0008,1,54.27,54.27
203903,P0035,1,56.31,56.31
203904,P0005,2,48.23,96.46
203905,P0035,2,48.49,96.98
203905,P0036,1,27.1,27.1
203906,P0037,1,30.73,30.73
203907,P0015,2,52.62,105.24
203908,P0031,2,24.04,48.08
203909,P0001,1,35.45,35.45
203909,P0024,1,42.72,42.72
203910,P0031,2,25.98,51.96
203911,P0009,1,57.38,57.38
203912,P0002,1,45.42,45.42
203912,P0017,1,10.0,10.0
203912,P0024,1,48.62,48.62
203913,P0011,1,73.57,73.57
203913,P0009,2,65.25,130.5
203914,P0037,1,28.13,28.13
203914,P0032,1,61.65,61.65
203915,P0003,1,49.85,49.85
203915,P0010,2,67.52,135.04
203916,P0017,1,10.16,10.16
203917,P0040,1,70.44,70.44
203917,P0002,2,39.73,79.46
203918,P0025,1,38.29,38.29
203918,P0026,2,12.2,24.4
203919,P0009,2,67.01,134.02
203919,P0024,2,45.06,90.12
203919,P0006,1,48.64,48.64
203920,P0008,2,45.55,91.1
203920,P0032,2,57.67,115.34
203920,P0039,2,77.3,154.6
203921,P0033,1,15.98,15.98
203921,P0035,1,52.7,52.7
203921,P0038,1,53.17,53.17
203922,P0007,1,25.73,25.73
203922,P0009,2,67.0,134.0
203922,P0025,2,39.78,79.56
203923,P0005,2,48.16,96.32
203923,P0040,1,75.27,75.27
203923,P0026,2,13.72,27.44
203924,P0034,2,39.74,79.48
203924,P0021,2,25.85,51.7
203925,P0007,2,22.59,45.18
203925,P0038,2,54.11,108.22
203925,P0007,2,25.83,51.66
203926,P0036,2,26.39,52.78
203926,P0020,2,52.92,105.84
203927,P0038,1,48.92,48.92
203927,P0008,2,48.6,97.2
203928,P0010,1,69.89,69.89
203929,P0038,2,58.68,117.36
203929,P0023,1,73.43,73.43
203929,P0001,2,30.9,61.8
203930,P0013,1,54.0,54.0
203931,P0039,2,74.46,148.92
203931,P0008,2,53.42,106.84
203932,P0024,2,47.01,94.02
203932,P0003,2,50.55,101.1
203933,P0008,2,49.67,99.34
203933,P0004,1,23.15,23.15
203934,P0024,2,46.98,93.96
203934,P0031,1,25.85,25.85
203935,P0002,2,42.64,85.28
203936,P0009,2,64.12,128.24
203936,P0034,1,40.81,40.81
203937,P0008,1,48.27,48.27
203937,P0001,2,29.39,58.78
203937,P0007,2,23.88,47.76
203938,P0001,2,29.71,59.42
203939,P0032,1,56.03,56.03
203940,P0023,2,76.27,152.54
203941,P0014,1,74.12,74.12
203941,P0025,2,38.53,77.06
203941,P0021,1,30.06,30.06
203942,P0038,1,55.55,55.55
203943,P0021,2,27.29,54.58
203943,P0032,2,53.26,106.52
203943,P0011,2,69.53,139.06
203944,P0017,2,9.62,19.24
203945,P0036,1,23.1,23.1
203945,P0002,2,44.28,88.56
203946,P0040,1,77.11,77.11
203947,P0039,2,67.86,135.72
203947,P0015,1,57.28,57.28
203947,P0039,1,76.41,76.41
203948,P0013,2,56.58,113.16
203948,P0022,1,60.12,60.12
203948,P0012,2,43.53,87.06
203949,P0011,2,81.85,163.7
203949,P0031,1,26.2,26.2
203950,P0004,1,24.11,24.11
203951,P0027,1,31.22,31.22
203951,P0031,2,25.48,50.96
203952,P0037,2,27.83,55.66
203952,P0004,2,23.41,46.82
203953,P0027,2,33.02,66.04
203953,P0024,1,44.57,44.57
203954,P0040,2,77.87,155.74
203955,P0039,2,67.13,134.26
203955,P0021,2,28.94,57.88
203955,P0019,1,52.53,52.53
203956,P0011,1,80.94,80.94
203956,P0016,2,9.7,19.4
203956,P0036,2,25.74,51.48
203957,P0013,2,56.76,113.52
203958,P0015,1,59.96,59.96
203958,P0035,2,52.88,105.76
203959,P0002,2,45.95,91.9
203959,P0009,2,61.2,122.4
203959,P0030,1,77.23,77.23
203960,P0013,2,51.25,102.5
203960,P0019,1,48.33,48.33
203961,P0032,1,56.34,56.34
203961,P0003,1,52.61,52.61
203961,P0030,2,76.24,152.48
203962,P0020,2,48.1,96.2
203963,P0011,2,82.22,164.44
203963,P0023,1,67.58,67.58
203964,P0040,1,66.71,66.71
203964,P0032,2,57.3,114.6
203964,P0007,1,24.71,24.71
203965,P0010,1,66.18,66.18
203966,P0040,2,81.48,162.96
203967,P0024,2,51.95,103.9
203968,P0015,2,59.16,118.32
203968,P0030,2,78.97,157.94
203968,P0030,2,78.75,157.5
203969,P0029,2,49.71,99.42
203969,P0006,1,47.43,47.43
203970,P0038,2,48.93,97.86
203971,P0014,2,78.84,157.68
203971,P0027,2,34.56,69.12
203971,P0006,1,43.0,43.0
203972,P0033,1,18.65,18.65
203972,P0036,1,27.74,27.74
203973,P0005,1,39.81,39.81
203974,P0007,2,24.17,48.34
203975,P0013,2,58.39,116.78
203975,P0001,2,30.23,60.46
203976,P0013,1,52.61,52.61
203977,P0034,1,38.64,38.64
203977,P0010,2,69.94,139.88
203978,P0039,1,78.05,78.05
203978,P0012,2,39.57,79.14
203979,P0027,1,29.87,29.87
203980,P0036,2,27.52,55.04
