order_id,order_date,customer_id,channel,device,country,subtotal,shipping,discount,order_total,payment_method
203567,2026-02-07,13088,Paid Search,Desktop,US,99.01,0.0,0.0,99.01,PayPal
203568,2025-10-28,17102,Paid Social,Desktop,AU,297.22,0.0,0.0,297.22,Shop Pay
203569,2025-08-27,13806,Paid Social,Mobile,AU,97.09,0.0,0.0,97.09,PayPal
203570,2025-10-13,4931,Paid Social,Mobile,CA,232.93,0.0,10.18,222.75,Shop Pay
203571,2026-01-01,10746,Email,Desktop,UK,54.84,0.0,0.0,54.84,PayPal
203572,2025-11-11,10999,Paid Search,Desktop,US,154.88,0.0,0.0,154.88,PayPal
203573,2025-09-14,1697,Paid Search,Mobile,DE,243.15,0.0,0.0,243.15,PayPal
203574,2026-01-01,12146,Paid Social,Mobile,AU,117.66,0.0,7.42,110.24,Credit Card
203575,2026-01-31,8997,Email,Desktop,CA,166.73,0.0,0.0,166.73,Credit Card
203576,2025-09-27,7854,Paid Search,Desktop,AU,43.47,5.0,0.0,48.47,PayPal
203577,2026-02-07,10919,Organic Search,Desktop,CA,156.91,0.0,0.0,156.91,Shop Pay
203578,2025-08-27,7175,Paid Search,Desktop,DE,184.13,0.0,8.15,175.97,Credit Card
203579,2026-01-06,16291,Organic Search,Desktop,DE,133.31,0.0,0.0,133.31,Apple Pay
203580,2025-12-15,15362,Email,Desktop,UK,232.14,0.0,0.0,232.14,PayPal
203581,2025-10-29,2391,Direct,Mobile,AU,91.89,0.0,7.56,84.33,Apple Pay
203582,2025-12-14,16226,Email,Desktop,US,275.65,0.0,0.0,275.65,Shop Pay
203583,2025-09-10,4137,Paid Search,Desktop,DE,114.62,0.0,3.49,111.13,PayPal
203584,2025-10-06,4419,Organic Search,Desktop,CA,131.44,0.0,14.04,117.4,Apple Pay
203585,2025-08-30,2716,Direct,Desktop,US,192.81,0.0,0.0,192.81,Apple Pay
203586,2025-09-29,3458,Direct,Desktop,UK,84.31,0.0,0.0,84.31,Apple Pay
203587,2026-01-25,14351,Organic Search,Desktop,AU,112.01,0.0,5.02,107.0,PayPal
203588,2025-10-02,7930,Direct,Mobile,AU,71.21,0.0,0.0,71.21,PayPal
203589,2025-12-08,2741,Email,Desktop,AU,72.82,0.0,0.0,72.82,Apple Pay
203590,2026-01-22,3988,Organic Search,Desktop,AU,116.02,0.0,0.0,116.02,Shop Pay
203591,2025-11-09,6926,Organic Search,Desktop,CA,105.28,0.0,0.0,105.28,PayPal
203592,2025-09-25,2482,Organic Search,Mobile,UK,111.77,0.0,0.0,111.77,Shop Pay
203593,2025-10-03,15488,Organic Search,Mobile,CA,126.23,0.0,0.0,126.23,PayPal
203594,2025-08-30,15163,Paid Social,Mobile,US,147.02,0.0,0.0,147.02,Credit Card
203595,2026-01-23,129,Paid Social,Desktop,CA,128.88,0.0,0.0,128.88,Shop Pay
203596,2025-09-13,4568,Direct,Mobile,US,244.21,0.0,0.0,244.21,Credit Card
203597,2025-09-20,8036,Paid Social,Mobile,CA,128.1,0.0,0.0,128.1,Apple Pay
203598,2025-11-20,6172,Paid Social,Mobile,AU,19.73,5.73,1.76,23.71,PayPal
203599,2025-10-04,8049,Direct,Desktop,DE,24.87,5.53,0.0,30.39,PayPal
203600,2025-11-17,17545,Direct,Mobile,CA,69.52,0.0,0.0,69.52,Shop Pay
203601,2025-09-09,12398,Paid Search,Mobile,AU,49.98,6.68,1.61,55.05,Apple Pay
203602,2025-11-17,12104,Email,Desktop,US,294.51,0.0,0.0,294.51,Credit Card
203603,2026-02-08,16639,Direct,Desktop,US,70.25,0.0,7.88,62.37,Shop Pay
203604,2025-11-25,214,Paid Search,Desktop,CA,134.9,0.0,0.0,134.9,Shop Pay
203605,2026-01-20,2312,Organic Search,Desktop,US,27.65,5.24,0.0,32.9,Credit Card
203606,2025-11-07,9894,Organic Search,Desktop,UK,154.94,0.0,14.4,140.53,Shop Pay
203607,2025-11-07,8399,Email,Mobile,DE,279.84,0.0,29.12,250.72,Credit Card
203608,2025-11-18,6297,Paid Search,Desktop,UK,85.01,0.0,2.8,82.21,PayPal
203609,2025-10-05,16584,Paid Social,Desktop,DE,69.03,0.0,5.48,63.56,Apple Pay
203610,2025-10-16,731,Paid Social,Mobile,CA,75.34,0.0,0.0,75.34,Apple Pay
203611,2025-10-05,84,Email,Mobile,DE,153.32,0.0,10.67,142.66,Credit Card
203612,2026-01-02,8111,Organic Search,Mobile,DE,161.58,0.0,0.0,161.58,Shop Pay
203613,2025-12-25,492,Paid Search,Mobile,CA,76.77,0.0,0.0,76.77,PayPal
203614,2025-11-24,4249,Paid Search,Mobile,DE,82.88,0.0,0.0,82.88,Apple Pay
203615,2026-01-27,3779,Email,Mobile,DE,171.47,0.0,7.37,164.1,Apple Pay
203616,2025-11-25,3925,Organic Search,Desktop,UK,159.24,0.0,0.0,159.24,Apple Pay
203617,2025-09-10,15744,Paid Social,Mobile,US,176.52,0.0,0.0,176.52,Credit Card
203618,2025-10-23,10370,Organic Search,Mobile,US,24.45,5.36,2.4,27.42,Apple Pay
203619,2025-11-26,4334,Organic Search,Desktop,AU,94.94,0.0,0.0,94.94,Shop Pay
203620,2025-10-15,3803,Paid Social,Mobile,AU,180.8,0.0,0.0,180.8,Apple Pay
203621,2025-11-22,11931,Paid Search,Mobile,CA,308.07,0.0,0.0,308.07,Shop Pay
203622,2025-09-30,9187,Paid Search,Desktop,UK,156.13,0.0,6.33,149.8,Apple Pay
203623,2026-02-06,4499,Paid Social,Mobile,CA,157.81,0.0,14.74,143.08,Shop Pay
203624,2026-01-21,6450,Direct,Desktop,CA,278.7,0.0,0.0,278.7,Credit Card
203625,2025-08-31,4525,Direct,Mobile,US,281.19,0.0,0.0,281.19,Shop Pay
203626,2025-12-31,14786,Email,Desktop,CA,23.92,5.4,1.74,27.58,Apple Pay
203627,2025-11-14,4875,Organic Search,Mobile,UK,107.26,0.0,0.0,107.26,PayPal
203628,2025-10-20,15835,Direct,Desktop,CA,75.48,0.0,7.83,67.65,Apple Pay
203629,2025-11-15,7157,Paid Search,Desktop,US,45.68,7.67,0.0,53.35,PayPal
203630,2025-12-18,11155,Direct,Mobile,US,225.04,0.0,0.0,225.04,Shop Pay
203631,2026-02-05,13743,Paid Search,Desktop,DE,107.67,0.0,11.43,96.24,Shop Pay
203632,2025-10-26,14354,Email,Desktop,AU,124.0,0.0,0.0,124.0,PayPal
203633,2025-12-08,12167,Paid Social,Desktop,US,121.25,0.0,0.0,121.25,Apple Pay
203634,2025-10-01,3133,Paid Social,Mobile,US,190.43,0.0,9.08,181.35,PayPal
203635,2025-11-03,8097,Paid Social,Desktop,AU,176.96,0.0,0.0,176.96,PayPal
203636,2025-09-02,16542,Paid Social,Mobile,UK,135.51,0.0,0.0,135.51,Apple Pay
203637,2026-01-08,11877,Organic Search,Desktop,AU,104.12,0.0,5.49,98.64,Credit Card
203638,2026-01-04,3504,Paid Social,Mobile,AU,106.5,0.0,5.11,101.38,Shop Pay
203639,2025-12-29,15559,Organic Search,Desktop,US,102.43,0.0,0.0,102.43,Shop Pay
203640,2026-01-12,9363,Paid Search,Mobile,UK,141.79,0.0,0.0,141.79,Credit Card
203641,2025-10-04,17770,Paid Social,Desktop,UK,136.42,0.0,0.0,136.42,Apple Pay
203642,2025-08-28,9864,Email,Mobile,US,74.5,0.0,0.0,74.5,Apple Pay
203643,2025-11-17,4585,Organic Search,Desktop,CA,29.29,5.54,0.0,34.83,Shop Pay
203644,2025-11-04,7654,Email,Desktop,CA,49.83,0.0,0.0,49.83,PayPal
203645,2025-10-04,15970,Organic Search,Mobile,AU,55.46,0.0,4.72,50.74,Apple Pay
203646,2026-01-05,16557,Organic Search,Desktop,US,85.19,0.0,0.0,85.19,PayPal
203647,2026-01-17,12546,Direct,Desktop,CA,244.67,0.0,0.0,244.67,PayPal
203648,2025-10-04,17552,Direct,Desktop,AU,163.94,0.0,0.0,163.94,PayPal
203649,2025-12-24,970,Organic Search,Mobile,AU,149.7,0.0,0.0,149.7,Credit Card
203650,2025-08-19,11211,Organic Search,Desktop,DE,50.35,0.0,0.0,50.35,Apple Pay
203651,2025-11-18,2233,Organic Search,Desktop,UK,94.7,0.0,5.09,89.6,Credit Card
203652,2025-12-15,5215,Direct,Desktop,AU,71.17,0.0,0.0,71.17,Apple Pay
203653,2025-12-11,7428,Direct,Desktop,CA,70.98,0.0,5.85,65.14,PayPal
203654,2025-12-02,12137,Organic Search,Desktop,AU,302.04,0.0,0.0,302.04,Credit Card
203655,2025-09-24,9696,Paid Social,Desktop,CA,49.78,7.55,1.53,55.8,PayPal
203656,2025-09-09,5927,Organic Search,Mobile,CA,129.85,0.0,0.0,129.85,Credit Card
203657,2025-12-23,13731,Email,Mobile,DE,66.96,0.0,4.35,62.61,PayPal
203658,2025-09-09,17006,Paid Search,Mobile,DE,55.61,0.0,4.56,51.05,Credit Card
203659,2025-09-13,15684,Email,Desktop,AU,133.98,0.0,0.0,133.98,Apple Pay
203660,2025-09-24,522,Paid Search,Mobile,CA,266.23,0.0,0.0,266.23,Shop Pay
203661,2025-11-21,9453,Email,Desktop,CA,176.68,0.0,16.27,160.41,Credit Card
203662,2025-10-25,12633,Paid Social,Mobile,DE,275.15,0.0,0.0,275.15,Credit Card
203663,2026-01-18,3600,Email,Mobile,DE,226.25,0.0,0.0,226.25,Shop Pay
203664,2025-09-25,15870,Organic Search,Desktop,UK,47.14,5.59,2.12,50.61,Apple Pay
203665,2025-10-28,7899,Paid Search,Desktop,DE,120.23,0.0,5.8,114.42,Credit Card
203666,2025-11-01,13212,Paid Social,Desktop,AU,141.45,0.0,0.0,141.45,Credit Card
203667,2026-02-09,12280,Organic Search,Desktop,DE,74.95,0.0,0.0,74.95,Shop Pay
203668,2025-12-29,5118,Paid Search,Mobile,AU,107.57,0.0,0.0,107.57,Shop Pay
203669,2026-01-06,10234,Direct,Desktop,UK,92.06,0.0,8.89,83.17,PayPal
203670,2025-10-06,15384,Email,Mobile,AU,45.88,7.04,0.0,52.92,Apple Pay
203671,2026-01-21,14958,Paid Social,Desktop,UK,161.16,0.0,0.0,161.16,PayPal
203672,2025-12-19,8031,Email,Mobile,CA,134.87,0.0,13.99,120.88,Shop Pay
203673,2025-09-02,5459,Email,Mobile,DE,156.89,0.0,0.0,156.89,Shop Pay
203674,2025-10-20,13542,Organic Search,Desktop,AU,210.14,0.0,0.0,210.14,PayPal
203675,2025-12-11,9596,Organic Search,Desktop,AU,62.65,0.0,0.0,62.65,PayPal
203676,2025-09-26,5720,Paid Search,Desktop,CA,234.6,0.0,0.0,234.6,PayPal
203677,2025-11-22,15039,Direct,Desktop,US,81.03,0.0,5.95,75.08,Apple Pay
203678,2025-10-17,8726,Paid Search,Mobile,US,236.1,0.0,0.0,236.1,Credit Card
203679,2026-01-06,2168,Paid Search,Mobile,DE,50.77,0.0,0.0,50.77,PayPal
203680,2025-09-30,9671,Paid Search,Desktop,UK,112.86,0.0,0.0,112.86,Shop Pay
203681,2025-12-18,2275,Paid Social,Desktop,DE,171.9,0.0,0.0,171.9,PayPal
203682,2025-09-14,9201,Email,Desktop,AU,55.77,0.0,0.0,55.77,Apple Pay
203683,2025-12-02,13923,Paid Social,Mobile,AU,257.43,0.0,0.0,257.43,PayPal
203684,2025-08-24,12832,Organic Search,Desktop,CA,235.65,0.0,13.97,221.68,Credit Card
203685,2025-09-27,7342,Direct,Desktop,DE,26.53,7.77,0.99,33.32,Apple Pay
203686,2026-01-09,4165,Organic Search,Desktop,DE,157.23,0.0,0.0,157.23,Apple Pay
203687,2025-11-16,8345,Paid Social,Mobile,US,142.46,0.0,0.0,142.46,PayPal
203688,2025-09-27,13831,Paid Search,Desktop,US,148.11,0.0,0.0,148.11,Credit Card
203689,2026-02-07,10179,Paid Search,Desktop,UK,23.34,7.34,0.0,30.68,Credit Card
203690,2025-12-19,5873,Email,Mobile,US,324.78,0.0,0.0,324.78,Apple Pay
203691,2025-10-29,87,Organic Search,Desktop,DE,113.77,0.0,0.0,113.77,Shop Pay
203692,2025-10-13,10240,Paid Search,Desktop,AU,57.41,0.0,0.0,57.41,PayPal
203693,2025-09-26,14174,Direct,Desktop,AU,50.93,0.0,0.0,50.93,PayPal
203694,2025-08-27,846,Paid Search,Desktop,DE,110.98,0.0,0.0,110.98,Credit Card
203695,2026-01-22,1283,Paid Social,Mobile,DE,82.13,0.0,0.0,82.13,Apple Pay
203696,2025-10-10,8648,Email,Desktop,DE,133.47,0.0,0.0,133.47,Apple Pay
203697,2026-02-04,3128,Paid Social,Desktop,AU,66.76,0.0,0.0,66.76,PayPal
203698,2025-09-09,13629,Paid Search,Desktop,DE,138.96,0.0,15.38,123.58,Apple Pay
203699,2025-09-01,16307,Organic Search,Mobile,DE,179.71,0.0,0.0,179.71,Credit Card
203700,2025-11-26,2451,Direct,Mobile,AU,86.08,0.0,0.0,86.08,Apple Pay
203701,2025-11-12,10637,Email,Desktop,AU,234.64,0.0,0.0,234.64,Apple Pay
203702,2026-01-01,8408,Paid Social,Desktop,UK,67.3,0.0,0.0,67.3,PayPal
203703,2026-01-02,3761,Direct,Desktop,DE,135.71,0.0,0.0,135.71,Apple Pay
203704,2025-11-29,15057,Organic Search,Desktop,DE,68.0,0.0,0.0,68.0,PayPal
203705,2026-01-10,2178,Direct,Desktop,CA,206.85,0.0,0.0,206.85,Shop Pay
203706,2025-09-24,4035,Organic Search,Desktop,CA,123.82,0.0,0.0,123.82,PayPal
203707,2025-10-12,16235,Organic Search,Mobile,US,41.53,7.25,2.52,46.26,Shop Pay
203708,2025-10-18,16676,Organic Search,Mobile,DE,64.89,0.0,0.0,64.89,Shop Pay
203709,2025-10-16,14006,Paid Search,Mobile,UK,195.27,0.0,16.81,178.45,Credit Card
203710,2026-02-08,9544,Paid Social,Desktop,US,251.47,0.0,15.32,236.15,Shop Pay
203711,2025-11-21,8940,Email,Desktop,AU,157.55,0.0,7.28,150.27,Credit Card
203712,2025-11-11,589,Direct,Desktop,DE,48.92,5.23,5.48,48.67,PayPal
203713,2026-02-05,13097,Email,Desktop,DE,75.53,0.0,0.0,75.53,Shop Pay
203714,2025-10-08,9360,Paid Search,Mobile,US,23.57,5.98,0.82,28.73,PayPal
203715,2025-09-20,7094,Paid Search,Desktop,UK,175.08,0.0,12.53,162.55,Apple Pay
203716,2025-09-14,9557,Email,Mobile,AU,173.46,0.0,0.0,173.46,Shop Pay
203717,2025-11-27,3184,Email,Desktop,CA,95.0,0.0,0.0,95.0,Shop Pay
203718,2025-10-20,8482,Organic Search,Desktop,DE,218.48,0.0,0.0,218.48,PayPal
203719,2025-09-16,1702,Email,Mobile,AU,93.79,0.0,0.0,93.79,Apple Pay
203720,2025-11-15,12602,Organic Search,Mobile,DE,120.36,0.0,0.0,120.36,Apple Pay
203721,2026-02-05,14248,Email,Desktop,DE,141.98,0.0,0.0,141.98,Credit Card
203722,2026-01-14,12344,Email,Mobile,US,200.53,0.0,0.0,200.53,Shop Pay
203723,2025-11-19,7977,Paid Search,Mobile,AU,149.19,0.0,6.04,143.16,Apple Pay
203724,2025-10-25,14158,Paid Search,Mobile,CA,80.29,0.0,0.0,80.29,Shop Pay
203725,2025-12-11,15708,Direct,Desktop,CA,93.66,0.0,0.0,93.66,Credit Card
203726,2025-12-01,15461,Paid Search,Mobile,UK,147.84,0.0,0.0,147.84,Apple Pay
203727,2025-11-07,2887,Direct,Desktop,CA,208.73,0.0,17.89,190.83,PayPal
203728,2025-10-12,15891,Direct,Mobile,DE,145.7,0.0,0.0,145.7,Shop Pay
203729,2025-11-16,14425,Direct,Desktop,AU,127.87,0.0,0.0,127.87,PayPal
203730,2025-08-19,2938,Email,Mobile,CA,255.26,0.0,26.09,229.17,Credit Card
203731,2025-10-30,9595,Email,Desktop,UK,51.1,0.0,2.24,48.86,Apple Pay
203732,2025-10-16,10901,Organic Search,Mobile,DE,89.5,0.0,5.73,83.77,Credit Card
203733,2026-02-10,407,Email,Desktop,US,192.13,0.0,13.94,178.19,PayPal
203734,2025-12-27,10693,Direct,Mobile,DE,138.38,0.0,0.0,138.38,PayPal
203735,2025-09-26,9361,Organic Search,Desktop,CA,17.98,6.99,0.0,24.96,Credit Card
203736,2025-09-16,139,Direct,Mobile,UK,107.62,0.0,0.0,107.62,Shop Pay
203737,2025-09-28,17202,Direct,Mobile,AU,222.25,0.0,0.0,222.25,Credit Card
203738,2025-10-02,6956,Direct,Mobile,DE,167.85,0.0,0.0,167.85,Shop Pay
203739,2025-11-08,6604,Direct,Desktop,DE,219.73,0.0,25.04,194.69,Credit Card
203740,2025-12-06,13821,Direct,Desktop,DE,237.25,0.0,0.0,237.25,Apple Pay
203741,2025-12-01,7089,Email,Mobile,US,112.09,0.0,0.0,112.09,Credit Card
203742,2026-02-05,846,Email,Mobile,UK,301.77,0.0,0.0,301.77,PayPal
203743,2025-12-06,9768,Paid Social,Mobile,UK,13.34,7.31,0.0,20.65,Credit Card
203744,2025-09-28,10856,Paid Search,Mobile,UK,239.44,0.0,0.0,239.44,PayPal
203745,2025-10-11,15349,Organic Search,Mobile,AU,220.38,0.0,0.0,220.38,PayPal
203746,2025-08-27,6215,Direct,Mobile,US,356.53,0.0,0.0,356.53,PayPal
203747,2025-09-24,5413,Paid Search,Desktop,US,74.8,0.0,8.45,66.35,Shop Pay
203748,2025-10-17,7993,Direct,Mobile,DE,51.14,5.97,0.0,57.11,Shop Pay
203749,2026-02-07,13594,Paid Social,Desktop,US,73.34,0.0,0.0,73.34,Shop Pay
203750,2025-09-20,8535,Paid Search,Desktop,CA,366.59,0.0,0.0,366.59,Credit Card
203751,2025-11-23,7042,Paid Search,Desktop,AU,71.09,0.0,0.0,71.09,PayPal
203752,2025-12-05,17794,Paid Search,Desktop,CA,90.82,0.0,8.8,82.03,Credit Card
203753,2025-11-29,5707,Paid Social,Mobile,UK,78.74,0.0,0.0,78.74,Credit Card
203754,2026-01-24,2011,Email,Desktop,CA,67.4,0.0,5.98,61.41,Shop Pay
203755,2025-10-19,16161,Email,Mobile,UK,223.51,0.0,0.0,223.51,Shop Pay
203756,2025-08-28,9618,Paid Search,Mobile,AU,60.05,0.0,0.0,60.05,Apple Pay
203757,2025-09-20,4960,Paid Search,Desktop,DE,128.08,0.0,0.0,128.08,Apple Pay
203758,2025-09-01,14074,Direct,Desktop,CA,223.51,0.0,0.0,223.51,PayPal
203759,2025-11-19,6495,Email,Mobile,US,193.16,0.0,10.29,182.87,Apple Pay
203760,2025-09-20,4973,Paid Social,Mobile,DE,115.99,0.0,0.0,115.99,Shop Pay
203761,2025-09-18,10589,Paid Social,Mobile,DE,77.62,0.0,3.39,74.23,Shop Pay
203762,2025-10-15,9461,Paid Search,Mobile,UK,157.05,0.0,0.0,157.05,Apple Pay
203763,2026-01-14,9148,Direct,Mobile,DE,185.76,0.0,8.97,176.79,PayPal
203764,2025-10-09,9734,Paid Social,Mobile,CA,213.4,0.0,10.92,202.48,Apple Pay
203765,2025-10-16,17771,Email,Mobile,CA,170.37,0.0,20.05,150.32,Shop Pay
203766,2025-09-07,8038,Direct,Mobile,US,50.79,5.66,0.0,56.45,Apple Pay
203767,2025-12-19,4967,Direct,Desktop,DE,88.63,0.0,10.38,78.25,PayPal
203768,2025-11-10,5534,Paid Social,Desktop,CA,327.18,0.0,0.0,327.18,PayPal
203769,2026-01-12,12840,Direct,Desktop,US,275.62,0.0,0.0,275.62,PayPal
203770,2026-01-02,11828,Paid Search,Desktop,AU,68.52,0.0,0.0,68.52,Apple Pay
203771,2025-12-29,125,Direct,Desktop,UK,122.15,0.0,13.7,108.45,PayPal
203772,2025-12-26,16971,Organic Search,Desktop,DE,40.82,0.0,0.0,40.82,Shop Pay
203773,2025-12-08,14783,Email,Desktop,DE,81.64,0.0,0.0,81.64,PayPal
203774,2025-12-02,15167,Paid Social,Desktop,UK,28.5,7.34,0.0,35.84,PayPal
203775,2025-12-30,3184,Direct,Desktop,AU,46.03,5.94,3.88,48.1,PayPal
203776,2026-01-15,11456,Direct,Desktop,DE,57.36,0.0,1.99,55.37,PayPal
203777,2025-12-29,16840,Paid Search,Mobile,UK,173.06,0.0,17.44,155.62,Apple Pay
203778,2025-08-16,10498,Paid Search,Desktop,CA,247.12,0.0,0.0,247.12,Shop Pay
203779,2026-02-06,3627,Paid Social,Desktop,AU,100.07,0.0,7.09,92.98,Credit Card
203780,2025-12-09,876,Email,Mobile,US,119.25,0.0,0.0,119.25,Apple Pay
203781,2025-08-21,15217,Email,Desktop,CA,164.76,0.0,13.47,151.29,Shop Pay
203782,2026-02-04,3645,Organic Search,Desktop,UK,112.81,0.0,0.0,112.81,PayPal
203783,2025-11-01,1713,Direct,Mobile,AU,168.22,0.0,0.0,168.22,PayPal
203784,2025-10-02,2747,Email,Desktop,AU,146.95,0.0,7.14,139.81,Apple Pay
203785,2025-12-19,14080,Paid Search,Mobile,CA,25.21,5.94,1.76,29.38,PayPal
203786,2025-09-17,16308,Paid Search,Desktop,CA,45.81,6.42,0.0,52.24,Shop Pay
203787,2025-11-03,5274,Direct,Mobile,UK,289.7,0.0,0.0,289.7,Apple Pay
203788,2025-10-02,12810,Paid Social,Desktop,UK,103.8,0.0,0.0,103.8,PayPal
203789,2025-10-21,1413,Paid Search,Desktop,AU,33.35,6.34,0.0,39.68,Apple Pay
203790,2025-10-25,10680,Direct,Mobile,UK,86.55,0.0,0.0,86.55,PayPal
203791,2026-02-08,17278,Email,Mobile,AU,93.41,0.0,0.0,93.41,PayPal
203792,2025-08-26,14930,Email,Mobile,DE,94.97,0.0,6.96,88.01,PayPal
203793,2026-02-08,4290,Email,Desktop,DE,182.5,0.0,20.85,161.65,Shop Pay
203794,2025-10-04,10172,Paid Social,Desktop,DE,10.46,7.16,1.22,16.39,Apple Pay
203795,2025-11-20,14908,Paid Social,Desktop,CA,145.78,0.0,0.0,145.78,Credit Card
203796,2025-09-29,475,Paid Social,Desktop,CA,70.36,0.0,0.0,70.36,PayPal
203797,2026-01-30,8509,Email,Mobile,US,52.58,0.0,0.0,52.58,Credit Card
203798,2025-12-24,12210,Direct,Desktop,AU,86.08,0.0,0.0,86.08,Shop Pay
203799,2025-09-11,11538,Paid Search,Mobile,US,65.19,0.0,3.72,61.47,PayPal
203800,2025-10-17,9551,Email,Desktop,UK,93.89,0.0,0.0,93.89,Credit Card
203801,2025-10-23,11306,Organic Search,Desktop,AU,199.22,0.0,11.68,187.53,Credit Card
203802,2026-01-02,10778,Direct,Desktop,UK,215.46,0.0,0.0,215.46,Apple Pay
203803,2026-01-21,6242,Paid Search,Mobile,CA,33.7,7.97,0.0,41.67,Apple Pay
203804,2025-10-13,5730,Direct,Desktop,US,179.09,0.0,11.6,167.49,Credit Card
203805,2025-10-18,347,Paid Social,Mobile,US,94.68,0.0,0.0,94.68,Apple Pay
203806,2026-02-05,14762,Paid Search,Mobile,DE,62.49,0.0,0.0,62.49,Credit Card
203807,2025-12-20,12356,Paid Search,Desktop,AU,214.23,0.0,0.0,214.23,Shop Pay
203808,2025-11-28,13915,Paid Search,Mobile,CA,149.98,0.0,0.0,149.98,Shop Pay
203809,2025-12-19,6942,Paid Search,Mobile,UK,157.74,0.0,0.0,157.74,Shop Pay
203810,2025-11-07,17773,Direct,Desktop,UK,144.28,0.0,13.96,130.32,PayPal
203811,2025-09-18,7207,Paid Search,Desktop,US,36.89,6.32,0.0,43.21,Apple Pay
203812,2025-11-29,11201,Email,Mobile,US,17.67,5.67,0.0,23.34,Apple Pay
203813,2025-10-21,808,Email,Desktop,UK,74.36,0.0,5.52,68.84,Credit Card
203814,2025-11-08,7188,Direct,Desktop,US,209.03,0.0,23.96,185.07,Credit Card
203815,2025-12-01,1755,Email,Mobile,DE,190.11,0.0,0.0,190.11,Credit Card
203816,2025-10-15,3181,Organic Search,Desktop,CA,193.01,0.0,0.0,193.01,Credit Card
203817,2025-08-30,9371,Paid Search,Desktop,UK,107.61,0.0,0.0,107.61,Credit Card
203818,2026-01-27,8761,Direct,Mobile,DE,215.91,0.0,0.0,215.91,Shop Pay
203819,2025-08-22,16296,Organic Search,Mobile,AU,98.17,0.0,4.9,93.27,Credit Card
203820,2026-01-01,5236,Email,Mobile,US,57.57,0.0,3.4,54.17,Shop Pay
203821,2026-01-07,13674,Paid Search,Mobile,UK,29.55,7.61,0.0,37.16,Shop Pay
203822,2025-10-01,6806,Paid Social,Mobile,AU,98.46,0.0,0.0,98.46,Credit Card
203823,2025-10-07,678,Organic Search,Mobile,CA,126.13,0.0,0.0,126.13,Credit Card
203824,2025-08-19,16999,Paid Social,Desktop,UK,197.5,0.0,0.0,197.5,PayPal
203825,2026-01-05,15920,Direct,Mobile,US,226.56,0.0,0.0,226.56,Shop Pay
203826,2025-11-13,8018,Email,Mobile,DE,161.11,0.0,0.0,161.11,Shop Pay
203827,2026-02-08,2429,Paid Social,Desktop,CA,83.03,0.0,0.0,83.03,Apple Pay
203828,2025-12-11,10144,Paid Search,Desktop,DE,24.23,7.78,0.0,32.01,PayPal
203829,2025-11-06,10095,Email,Mobile,DE,51.14,0.0,3.96,47.19,Shop Pay
203830,2025-09-27,2157,Paid Social,Desktop,US,130.86,0.0,0.0,130.86,Credit Card
203831,2026-01-04,17205,Email,Mobile,CA,122.26,0.0,0.0,122.26,Apple Pay
203832,2025-09-19,14873,Direct,Mobile,DE,23.35,5.93,0.75,28.53,Shop Pay
203833,2025-09-15,290,Paid Search,Mobile,CA,281.39,0.0,9.1,272.3,Credit Card
203834,2025-10-26,7154,Email,Desktop,CA,10.31,7.56,0.42,17.45,Apple Pay
203835,2025-11-09,10603,Organic Search,Desktop,AU,132.71,0.0,0.0,132.71,Apple Pay
203836,2025-09-16,16730,Paid Social,Mobile,UK,97.49,0.0,0.0,97.49,Shop Pay
203837,2025-09-20,6514,Paid Search,Desktop,CA,69.22,0.0,0.0,69.22,PayPal
203838,2025-11-12,16495,Paid Search,Mobile,UK,165.35,0.0,19.13,146.21,Credit Card
203839,2025-10-04,1596,Paid Search,Mobile,CA,84.7,0.0,3.6,81.1,Credit Card
203840,2025-09-04,12077,Email,Mobile,UK,207.16,0.0,0.0,207.16,Apple Pay
203841,2025-11-28,15347,Direct,Mobile,CA,202.0,0.0,0.0,202.0,PayPal
203842,2025-11-08,9585,Direct,Mobile,US,147.35,0.0,0.0,147.35,Apple Pay
203843,2025-10-13,1188,Paid Search,Desktop,DE,151.43,0.0,11.62,139.81,Credit Card
203844,2025-12-30,8479,Paid Social,Desktop,UK,206.58,0.0,17.53,189.06,Apple Pay
203845,2025-12-25,2336,Paid Social,Desktop,UK,226.32,0.0,0.0,226.32,Apple Pay
203846,2026-01-27,16972,Paid Social,Desktop,US,103.6,0.0,0.0,103.6,Credit Card
203847,2025-09-05,14566,Organic Search,Mobile,UK,127.06,0.0,0.0,127.06,Credit Card
203848,2025-10-04,8217,Direct,Desktop,AU,228.41,0.0,0.0,228.41,Credit Card
203849,2025-12-12,1152,Email,Mobile,US,165.32,0.0,0.0,165.32,Credit Card
203850,2025-11-09,1282,Direct,Mobile,AU,66.41,0.0,6.45,59.96,Shop Pay
203851,2026-01-31,8620,Paid Search,Desktop,CA,45.58,7.85,0.0,53.43,Apple Pay
203852,2026-02-10,4196,Direct,Desktop,AU,300.73,0.0,0.0,300.73,Shop Pay
203853,2025-11-19,3238,Organic Search,Mobile,DE,92.96,0.0,0.0,92.96,Credit Card
203854,2026-01-18,13346,Organic Search,Mobile,US,333.04,0.0,34.35,298.69,Credit Card
203855,2025-10-01,4195,Organic Search,Desktop,CA,183.59,0.0,21.89,161.69,Apple Pay
203856,2025-10-30,2841,Paid Search,Mobile,CA,155.36,0.0,0.0,155.36,Shop Pay
203857,2025-12-06,10389,Email,Mobile,UK,145.4,0.0,0.0,145.4,Credit Card
