order_date,asin,sku,units,unit_price,gross_revenue,marketplace_fees,cogs,shipping_cost,market,fulfillment,channel,buy_box_pct
2025-11-16,B0138771,SKU-0010,14,78.93,1105.02,146.75,491.81,29.28,US,FBM,Ads,0.94
2025-11-16,B0165870,SKU-0011,10,40.89,408.9,56.66,219.35,22.48,UK,FBA,Ads,0.756
2025-11-16,B0661462,SKU-0012,5,48.2,241.0,34.85,108.79,11.94,CA,FBA,Ads,0.952
2025-11-16,B0241131,SKU-0013,8,116.6,932.8,152.74,397.65,19.4,DE,FBA,Ads,0.721
2025-11-16,B0934569,SKU-0014,5,103.18,515.9,69.5,238.11,7.14,UK,FBM,Organic,0.75
2025-11-16,B0916675,SKU-0015,6,38.38,230.28,32.13,123.62,13.52,US,FBM,Organic,0.759
2025-11-17,B0494532,SKU-0002,12,23.15,277.8,43.73,137.24,19.75,CA,FBM,Ads,0.86
2025-11-17,B0466098,SKU-0003,13,16.26,211.38,37.52,107.82,20.0,CA,FBA,Ads,0.948
2025-11-17,B0287544,SKU-0004,9,116.78,1051.02,134.61,524.47,16.47,CA,FBA,Organic,0.945
2025-11-17,B0444234,SKU-0005,8,87.28,698.24,92.02,378.6,13.13,US,FBA,Ads,0.791
2025-11-17,B0474559,SKU-0006,20,99.82,1996.4,311.83,822.92,47.96,DE,FBA,Ads,0.878
2025-11-17,B0760123,SKU-0007,11,62.49,687.39,122.62,332.08,25.58,CA,FBM,Ads,0.941
2025-11-17,B0300550,SKU-0008,12,26.86,322.32,46.17,158.49,22.15,CA,FBM,Ads,0.924
2025-11-17,B0565132,SKU-0009,14,123.96,1735.44,311.99,773.19,18.86,UK,FBM,Organic,0.828
2025-11-17,B0165870,SKU-0011,2,39.48,78.96,13.35,38.16,4.1,DE,FBA,Ads,0.758
2025-11-17,B0661462,SKU-0012,8,41.88,335.04,45.07,178.24,19.38,UK,FBA,Ads,0.866
2025-11-17,B0241131,SKU-0013,7,125.16,876.12,129.59,424.6,15.02,DE,FBM,Ads,0.841
2025-11-17,B0934569,SKU-0014,12,87.29,1047.48,129.54,560.78,26.92,UK,FBM,Ads,0.797
2025-11-18,B0673178,SKU-0001,3,78.37,235.11,34.71,112.74,3.32,UK,FBM,Ads,0.822
2025-11-18,B0494532,SKU-0002,8,24.49,195.92,23.69,85.42,9.98,US,FBM,Organic,0.798
2025-11-18,B0466098,SKU-0003,9,16.76,150.84,25.68,62.1,13.51,UK,FBM,Organic,0.736
2025-11-18,B0287544,SKU-0004,8,113.67,909.36,147.76,374.53,15.47,CA,FBA,Organic,0.8
2025-11-18,B0444234,SKU-0005,9,82.39,741.51,114.26,298.11,17.35,UK,FBM,Organic,0.798
2025-11-18,B0474559,SKU-0006,10,101.04,1010.4,151.76,485.27,24.03,US,FBM,Organic,0.725
2025-11-18,B0760123,SKU-0007,9,65.86,592.74,99.0,257.09,12.63,DE,FBA,Ads,0.743
2025-11-18,B0565132,SKU-0009,9,125.62,1130.58,188.28,590.97,13.95,DE,FBM,Ads,0.823
2025-11-18,B0138771,SKU-0010,14,81.48,1140.72,138.4,607.36,26.63,US,FBM,Organic,0.904
2025-11-18,B0165870,SKU-0011,3,34.38,103.14,13.18,45.18,6.54,DE,FBA,Ads,0.893
2025-11-18,B0661462,SKU-0012,11,48.37,532.07,69.0,255.77,15.82,US,FBM,Organic,0.777
2025-11-18,B0241131,SKU-0013,12,123.4,1480.8,184.43,718.15,13.43,UK,FBM,Organic,0.738
2025-11-18,B0934569,SKU-0014,12,86.93,1043.16,146.36,477.79,13.23,US,FBM,Ads,0.822
2025-11-18,B0916675,SKU-0015,8,36.95,295.6,45.01,153.72,11.05,UK,FBA,Ads,0.726
2025-11-19,B0673178,SKU-0001,10,78.76,787.6,98.8,402.94,12.33,DE,FBM,Ads,0.958
2025-11-19,B0494532,SKU-0002,7,24.9,174.3,26.41,70.38,13.45,DE,FBA,Organic,0.918
2025-11-19,B0466098,SKU-0003,7,16.59,116.13,17.89,61.1,8.64,DE,FBA,Organic,0.803
2025-11-19,B0287544,SKU-0004,7,107.75,754.25,96.39,365.86,12.8,DE,FBM,Organic,0.838
2025-11-19,B0444234,SKU-0005,9,83.15,748.35,107.11,364.84,17.34,DE,FBM,Organic,0.751
2025-11-19,B0474559,SKU-0006,8,101.65,813.2,138.41,403.86,13.47,UK,FBA,Ads,0.897
2025-11-19,B0760123,SKU-0007,7,67.09,469.63,76.79,212.17,11.06,CA,FBM,Organic,0.732
2025-11-19,B0300550,SKU-0008,6,31.17,187.02,30.36,82.81,6.98,UK,FBM,Ads,0.804
2025-11-19,B0138771,SKU-0010,2,76.98,153.96,21.84,80.81,5.09,DE,FBA,Organic,0.892
2025-11-19,B0165870,SKU-0011,14,37.22,521.08,74.1,266.18,18.86,DE,FBM,Organic,0.894
2025-11-19,B0916675,SKU-0015,10,39.03,390.3,54.68,197.18,22.03,UK,FBA,Organic,0.776
2025-11-20,B0673178,SKU-0001,3,78.83,236.49,28.5,132.18,5.7,CA,FBM,Organic,0.756
2025-11-20,B0494532,SKU-0002,12,23.68,284.16,37.7,129.17,27.82,US,FBA,Ads,0.76
2025-11-20,B0466098,SKU-0003,12,17.11,205.32,30.11,83.52,23.77,US,FBA,Organic,0.87
2025-11-20,B0287544,SKU-0004,10,106.47,1064.7,165.9,566.74,15.18,US,FBM,Organic,0.91
2025-11-20,B0444234,SKU-0005,4,88.42,353.68,58.15,143.22,10.3,CA,FBA,Organic,0.924
2025-11-20,B0474559,SKU-0006,12,102.26,1227.12,200.54,508.31,19.68,US,FBM,Organic,0.833
2025-11-20,B0760123,SKU-0007,5,65.09,325.45,49.35,162.97,5.54,DE,FBM,Ads,0.772
2025-11-20,B0300550,SKU-0008,3,30.17,90.51,11.16,47.26,3.88,UK,FBM,Organic,0.827
2025-11-20,B0565132,SKU-0009,15,132.17,1982.55,314.36,939.07,37.62,CA,FBA,Organic,0.909
2025-11-20,B0138771,SKU-0010,10,84.14,841.4,112.67,399.29,22.92,CA,FBM,Organic,0.764
2025-11-20,B0165870,SKU-0011,8,40.56,324.48,49.32,142.67,14.49,DE,FBA,Ads,0.899
2025-11-20,B0661462,SKU-0012,10,40.51,405.1,57.11,177.97,11.4,UK,FBA,Ads,0.937
2025-11-20,B0241131,SKU-0013,10,126.98,1269.8,172.09,519.59,17.43,DE,FBA,Organic,0.72
2025-11-20,B0934569,SKU-0014,9,95.07,855.63,103.81,427.82,18.24,UK,FBA,Organic,0.876
2025-11-20,B0916675,SKU-0015,17,43.87,745.79,101.6,385.11,36.18,US,FBA,Organic,0.753
2025-11-21,B0673178,SKU-0001,11,82.82,911.02,141.61,388.18,16.17,UK,FBA,Organic,0.864
2025-11-21,B0494532,SKU-0002,7,25.05,175.35,30.42,92.71,14.38,UK,FBA,Ads,0.809
2025-11-21,B0466098,SKU-0003,5,17.92,89.6,13.54,37.79,6.95,DE,FBA,Organic,0.834
2025-11-21,B0287544,SKU-0004,11,113.2,1245.2,159.48,527.93,18.93,US,FBM,Organic,0.796
2025-11-21,B0444234,SKU-0005,13,92.94,1208.22,170.63,556.22,14.99,US,FBM,Organic,0.871
2025-11-21,B0474559,SKU-0006,16,94.72,1515.52,190.98,781.67,24.61,DE,FBA,Ads,0.878
2025-11-21,B0760123,SKU-0007,12,71.31,855.72,137.92,441.02,14.95,DE,FBA,Ads,0.721
2025-11-21,B0300550,SKU-0008,6,27.37,164.22,29.49,72.09,7.9,UK,FBA,Organic,0.891
2025-11-21,B0565132,SKU-0009,14,135.86,1902.04,294.06,921.12,24.51,CA,FBM,Organic,0.835
2025-11-21,B0138771,SKU-0010,14,80.22,1123.08,185.55,557.19,19.25,US,FBA,Organic,0.855
2025-11-21,B0661462,SKU-0012,12,45.06,540.72,77.18,241.51,18.17,UK,FBA,Ads,0.736
2025-11-21,B0241131,SKU-0013,19,124.26,2360.94,390.01,1289.48,40.35,US,FBM,Organic,0.905
2025-11-21,B0934569,SKU-0014,3,97.5,292.5,50.29,140.88,3.85,CA,FBM,Organic,0.79
2025-11-21,B0916675,SKU-0015,19,38.22,726.18,112.7,317.56,32.17,UK,FBM,Organic,0.866
2025-11-22,B0673178,SKU-0001,7,74.36,520.52,80.9,263.38,14.97,CA,FBA,Ads,0.903
2025-11-22,B0494532,SKU-0002,8,22.87,182.96,29.21,86.45,20.6,CA,FBM,Ads,0.922
2025-11-22,B0466098,SKU-0003,8,18.05,144.4,22.59,63.18,12.47,CA,FBM,Ads,0.934
2025-11-22,B0287544,SKU-0004,8,119.88,959.04,121.9,447.01,19.21,UK,FBM,Ads,0.755
2025-11-22,B0444234,SKU-0005,15,91.72,1375.8,167.32,753.89,20.2,UK,FBA,Ads,0.817
2025-11-22,B0474559,SKU-0006,5,85.37,426.85,75.28,199.92,9.61,DE,FBM,Ads,0.792
2025-11-22,B0300550,SKU-0008,6,32.0,192.0,29.24,95.46,7.84,UK,FBM,Organic,0.95
2025-11-22,B0565132,SKU-0009,10,130.96,1309.6,234.08,575.13,18.2,UK,FBA,Ads,0.951
2025-11-22,B0165870,SKU-0011,2,40.48,80.96,14.05,44.48,3.3,DE,FBM,Organic,0.854
2025-11-22,B0661462,SKU-0012,8,45.64,365.12,48.84,195.3,10.45,CA,FBM,Organic,0.959
2025-11-22,B0241131,SKU-0013,9,112.0,1008.0,130.67,538.57,13.51,US,FBM,Ads,0.826
2025-11-22,B0934569,SKU-0014,7,101.86,713.02,115.71,363.33,14.84,US,FBM,Organic,0.895
2025-11-22,B0916675,SKU-0015,5,39.18,195.9,25.57,98.22,5.88,DE,FBM,Organic,0.891
2025-11-23,B0673178,SKU-0001,4,80.1,320.4,57.07,129.79,7.19,DE,FBM,Organic,0.77
2025-11-23,B0494532,SKU-0002,8,21.42,171.36,24.22,85.16,17.87,DE,FBA,Ads,0.903
2025-11-23,B0466098,SKU-0003,5,17.34,86.7,12.4,43.92,8.09,DE,FBA,Ads,0.726
2025-11-23,B0287544,SKU-0004,2,115.56,231.12,28.06,122.39,3.15,US,FBM,Organic,0.923
2025-11-23,B0444234,SKU-0005,3,80.5,241.5,43.02,121.53,6.38,DE,FBA,Organic,0.742
2025-11-23,B0474559,SKU-0006,9,91.99,827.91,117.01,361.16,22.34,CA,FBA,Organic,0.928
2025-11-23,B0760123,SKU-0007,10,66.26,662.6,87.37,321.77,20.82,CA,FBM,Organic,0.769
2025-11-23,B0300550,SKU-0008,5,28.99,144.95,24.26,61.05,11.58,UK,FBM,Ads,0.788
2025-11-23,B0565132,SKU-0009,13,130.97,1702.61,295.43,761.31,30.8,DE,FBM,Ads,0.787
2025-11-23,B0138771,SKU-0010,4,76.37,305.48,51.11,170.01,8.7,CA,FBA,Ads,0.79
2025-11-23,B0165870,SKU-0011,10,34.27,342.7,57.11,142.3,18.5,UK,FBA,Ads,0.938
2025-11-23,B0661462,SKU-0012,7,42.97,300.79,42.35,125.75,14.58,DE,FBA,Organic,0.797
2025-11-23,B0241131,SKU-0013,10,120.21,1202.1,190.5,633.47,24.55,CA,FBA,Organic,0.908
2025-11-23,B0934569,SKU-0014,6,87.28,523.68,86.7,232.63,10.23,UK,FBA,Organic,0.95
2025-11-23,B0916675,SKU-0015,12,38.91,466.92,75.25,239.58,18.04,CA,FBA,Ads,0.849
2025-11-24,B0673178,SKU-0001,4,83.43,333.72,42.76,145.27,10.22,UK,FBM,Ads,0.806
2025-11-24,B0494532,SKU-0002,3,23.94,71.82,12.58,31.46,4.23,DE,FBA,Organic,0.808
2025-11-24,B0466098,SKU-0003,10,17.81,178.1,23.24,92.12,24.45,DE,FBM,Ads,0.886
2025-11-24,B0287544,SKU-0004,11,117.32,1290.52,161.53,664.2,18.21,DE,FBA,Ads,0.879
2025-11-24,B0444234,SKU-0005,14,84.24,1179.36,179.61,554.02,33.05,US,FBA,Organic,0.761
2025-11-24,B0474559,SKU-0006,7,87.37,611.59,80.74,340.02,8.96,UK,FBM,Ads,0.937
2025-11-24,B0760123,SKU-0007,11,66.4,730.4,93.8,380.15,28.02,US,FBA,Ads,0.913
2025-11-24,B0300550,SKU-0008,15,26.83,402.45,65.75,204.48,27.71,US,FBA,Organic,0.73
2025-11-24,B0565132,SKU-0009,8,131.08,1048.64,156.89,459.15,11.67,CA,FBA,Ads,0.805
2025-11-24,B0138771,SKU-0010,11,75.49,830.39,145.48,430.47,14.95,DE,FBA,Ads,0.831
2025-11-24,B0165870,SKU-0011,1,35.29,35.29,4.51,18.05,1.93,DE,FBA,Ads,0.828
2025-11-24,B0661462,SKU-0012,3,46.13,138.39,21.65,61.71,5.34,DE,FBA,Organic,0.834
2025-11-24,B0241131,SKU-0013,8,123.03,984.24,124.57,486.24,11.68,UK,FBA,Ads,0.858
2025-11-24,B0934569,SKU-0014,3,86.54,259.62,32.22,118.71,5.27,US,FBM,Organic,0.89
2025-11-24,B0916675,SKU-0015,7,38.14,266.98,44.44,115.63,11.01,CA,FBM,Organic,0.955
2025-11-25,B0673178,SKU-0001,13,72.1,937.3,134.25,430.8,17.46,CA,FBM,Ads,0.773
2025-11-25,B0494532,SKU-0002,7,25.04,175.28,23.71,87.85,17.63,DE,FBA,Ads,0.837
2025-11-25,B0466098,SKU-0003,18,18.34,330.12,49.96,138.02,27.5,US,FBA,Organic,0.793
2025-11-25,B0287544,SKU-0004,19,118.54,2252.26,353.26,914.56,22.73,US,FBM,Organic,0.898
2025-11-25,B0444234,SKU-0005,3,83.95,251.85,33.66,136.08,4.4,UK,FBA,Organic,0.761
2025-11-25,B0474559,SKU-0006,2,97.87,195.74,34.83,105.42,2.81,CA,FBM,Ads,0.931
2025-11-25,B0760123,SKU-0007,6,65.32,391.92,69.96,173.66,8.12,US,FBA,Ads,0.731
2025-11-25,B0300550,SKU-0008,5,26.56,132.8,16.86,66.88,8.77,US,FBM,Ads,0.838
2025-11-25,B0565132,SKU-0009,9,140.89,1268.01,192.87,524.27,13.08,US,FBM,Ads,0.868
2025-11-25,B0138771,SKU-0010,6,86.86,521.16,92.69,266.06,15.4,CA,FBM,Ads,0.954
2025-11-25,B0165870,SKU-0011,8,37.97,303.76,54.18,132.57,12.72,UK,FBA,Organic,0.946
2025-11-25,B0661462,SKU-0012,10,48.72,487.2,63.53,253.35,20.99,UK,FBA,Organic,0.861
2025-11-25,B0241131,SKU-0013,5,115.12,575.6,94.62,297.42,12.34,UK,FBM,Organic,0.821
2025-11-25,B0934569,SKU-0014,14,87.37,1223.18,218.97,618.37,22.78,CA,FBM,Ads,0.849
2025-11-25,B0916675,SKU-0015,9,38.69,348.21,44.99,189.09,11.94,DE,FBM,Organic,0.792
2025-11-26,B0494532,SKU-0002,5,23.25,116.25,15.41,47.24,6.52,DE,FBA,Ads,0.727
2025-11-26,B0466098,SKU-0003,8,16.15,129.2,20.27,71.36,19.14,DE,FBA,Organic,0.839
2025-11-26,B0287544,SKU-0004,8,116.78,934.24,139.53,386.86,16.11,DE,FBM,Organic,0.737
2025-11-26,B0444234,SKU-0005,8,85.05,680.4,108.99,305.43,14.18,CA,FBM,Organic,0.848
2025-11-26,B0474559,SKU-0006,10,92.04,920.4,121.27,376.54,13.85,DE,FBM,Organic,0.751
2025-11-26,B0760123,SKU-0007,7,71.95,503.65,80.35,274.84,17.07,US,FBA,Organic,0.732
2025-11-26,B0300550,SKU-0008,5,28.49,142.45,20.75,61.56,11.96,UK,FBM,Ads,0.793
2025-11-26,B0565132,SKU-0009,6,123.52,741.12,117.48,296.71,13.83,CA,FBM,Ads,0.823
2025-11-26,B0138771,SKU-0010,12,76.58,918.96,164.45,407.81,23.13,UK,FBA,Ads,0.761
2025-11-26,B0165870,SKU-0011,13,39.53,513.89,62.67,253.74,22.47,DE,FBM,Ads,0.736
2025-11-26,B0661462,SKU-0012,6,47.19,283.14,40.47,141.09,6.9,US,FBA,Ads,0.744
2025-11-26,B0241131,SKU-0013,2,116.98,233.96,36.29,99.81,3.2,UK,FBA,Ads,0.788
2025-11-26,B0934569,SKU-0014,9,86.19,775.71,110.93,368.39,20.38,US,FBA,Ads,0.899
2025-11-26,B0916675,SKU-0015,5,37.58,187.9,26.82,104.83,7.49,CA,FBA,Ads,0.8
2025-11-27,B0673178,SKU-0001,9,69.72,627.48,76.27,338.63,21.46,UK,FBA,Organic,0.727
2025-11-27,B0494532,SKU-0002,4,21.35,85.4,12.75,46.39,5.22,UK,FBA,Organic,0.753
2025-11-27,B0466098,SKU-0003,8,16.47,131.76,19.24,62.72,12.35,US,FBA,Organic,0.739
2025-11-27,B0287544,SKU-0004,5,119.13,595.65,96.22,329.94,6.48,DE,FBM,Organic,0.723
2025-11-27,B0444234,SKU-0005,7,81.24,568.68,69.14,281.86,16.36,CA,FBA,Ads,0.907
2025-11-27,B0760123,SKU-0007,13,66.24,861.12,130.3,469.61,31.31,DE,FBA,Ads,0.853
2025-11-27,B0300550,SKU-0008,3,31.34,94.02,16.8,45.37,5.96,UK,FBM,Organic,0.853
2025-11-27,B0565132,SKU-0009,11,137.66,1514.26,261.85,702.5,16.87,DE,FBM,Organic,0.911
2025-11-27,B0138771,SKU-0010,7,79.56,556.92,82.62,285.16,13.57,US,FBA,Ads,0.821
2025-11-27,B0165870,SKU-0011,2,38.79,77.58,13.56,35.28,2.2,DE,FBA,Organic,0.903
2025-11-27,B0661462,SKU-0012,14,48.64,680.96,108.4,314.0,31.77,UK,FBA,Organic,0.904
2025-11-27,B0241131,SKU-0013,9,125.33,1127.97,143.56,600.02,15.78,UK,FBM,Organic,0.909
2025-11-27,B0934569,SKU-0014,3,101.52,304.56,37.77,168.33,4.17,CA,FBM,Ads,0.927
2025-11-27,B0916675,SKU-0015,5,40.0,200.0,32.56,88.91,6.26,DE,FBM,Organic,0.878
2025-11-28,B0673178,SKU-0001,10,74.64,746.4,130.34,393.99,21.8,DE,FBA,Organic,0.951
2025-11-28,B0494532,SKU-0002,14,21.82,305.48,39.11,162.27,31.22,US,FBA,Organic,0.754
2025-11-28,B0466098,SKU-0003,14,16.27,227.78,39.78,115.52,18.31,DE,FBA,Organic,0.812
2025-11-28,B0287544,SKU-0004,8,102.59,820.72,114.09,444.87,15.25,CA,FBM,Organic,0.868
2025-11-28,B0444234,SKU-0005,5,91.85,459.25,69.79,196.11,5.51,DE,FBA,Organic,0.751
2025-11-28,B0474559,SKU-0006,9,99.26,893.34,160.14,460.87,22.48,DE,FBM,Ads,0.752
2025-11-28,B0760123,SKU-0007,4,60.13,240.52,32.2,131.15,9.65,US,FBA,Ads,0.736
2025-11-28,B0300550,SKU-0008,9,31.76,285.84,43.38,155.9,16.14,UK,FBM,Organic,0.838
2025-11-28,B0565132,SKU-0009,8,119.16,953.28,164.49,408.75,10.79,CA,FBM,Ads,0.813
2025-11-28,B0138771,SKU-0010,8,88.36,706.88,100.13,338.48,18.68,US,FBM,Organic,0.873
2025-11-28,B0165870,SKU-0011,3,37.36,112.08,19.22,45.48,5.8,UK,FBM,Ads,0.787
2025-11-28,B0661462,SKU-0012,20,41.12,822.4,135.34,334.09,27.92,DE,FBM,Ads,0.768
2025-11-28,B0241131,SKU-0013,7,129.18,904.26,144.63,491.71,12.8,DE,FBA,Organic,0.944
2025-11-28,B0934569,SKU-0014,2,92.08,184.16,26.15,75.02,2.56,UK,FBM,Organic,0.904
2025-11-28,B0916675,SKU-0015,11,41.76,459.36,62.58,204.01,14.68,CA,FBA,Organic,0.723
2025-11-29,B0673178,SKU-0001,10,71.06,710.6,93.48,383.48,13.56,CA,FBM,Organic,0.747
2025-11-29,B0494532,SKU-0002,6,24.91,149.46,25.8,67.74,13.49,DE,FBA,Ads,0.775
2025-11-29,B0466098,SKU-0003,1,18.3,18.3,2.48,9.9,1.66,US,FBM,Organic,0.898
2025-11-29,B0287544,SKU-0004,5,113.84,569.2,85.56,246.09,5.76,CA,FBA,Ads,0.786
2025-11-29,B0444234,SKU-0005,10,92.64,926.4,154.46,404.08,12.48,DE,FBA,Organic,0.951
2025-11-29,B0474559,SKU-0006,16,99.34,1589.44,209.43,725.2,35.78,DE,FBA,Ads,0.725
2025-11-29,B0760123,SKU-0007,13,63.92,830.96,129.48,371.73,15.04,DE,FBM,Ads,0.842
2025-11-29,B0565132,SKU-0009,10,135.8,1358.0,188.57,603.9,20.46,US,FBM,Organic,0.932
2025-11-29,B0138771,SKU-0010,8,84.43,675.44,109.91,353.6,17.84,CA,FBM,Organic,0.741
2025-11-29,B0165870,SKU-0011,9,38.44,345.96,46.71,140.1,18.22,UK,FBA,Organic,0.939
2025-11-29,B0661462,SKU-0012,15,43.89,658.35,88.72,332.45,32.91,UK,FBA,Ads,0.808
2025-11-29,B0241131,SKU-0013,4,121.27,485.08,70.0,226.56,6.55,DE,FBA,Ads,0.937
2025-11-29,B0934569,SKU-0014,4,102.15,408.6,49.1,211.26,5.49,US,FBM,Organic,0.932
2025-11-29,B0916675,SKU-0015,13,38.81,504.53,73.48,228.77,27.33,US,FBA,Ads,0.795
2025-11-30,B0673178,SKU-0001,10,83.56,835.6,107.1,351.88,11.04,US,FBA,Ads,0.926
2025-11-30,B0494532,SKU-0002,7,24.67,172.69,30.74,95.62,17.9,DE,FBA,Ads,0.748
2025-11-30,B0466098,SKU-0003,4,17.94,71.76,8.87,37.97,4.87,US,FBA,Organic,0.746
2025-11-30,B0287544,SKU-0004,1,119.41,119.41,14.68,62.67,1.92,DE,FBM,Organic,0.888
2025-11-30,B0444234,SKU-0005,3,82.24,246.72,38.31,117.27,6.9,CA,FBM,Organic,0.73
2025-11-30,B0474559,SKU-0006,4,85.0,340.0,41.51,139.41,8.46,CA,FBA,Ads,0.729
2025-11-30,B0760123,SKU-0007,5,69.95,349.75,51.89,144.21,8.89,CA,FBM,Organic,0.908
2025-11-30,B0300550,SKU-0008,9,30.51,274.59,43.46,126.61,21.16,CA,FBA,Organic,0.722
2025-11-30,B0565132,SKU-0009,10,137.34,1373.4,220.05,723.76,13.36,CA,FBM,Organic,0.944
2025-11-30,B0138771,SKU-0010,9,88.8,799.2,96.18,405.26,14.28,CA,FBM,Ads,0.811
2025-11-30,B0165870,SKU-0011,12,35.51,426.12,76.37,196.58,29.04,UK,FBM,Ads,0.844
2025-11-30,B0661462,SKU-0012,2,43.71,87.42,12.35,35.34,2.29,DE,FBM,Ads,0.752
2025-11-30,B0241131,SKU-0013,13,130.19,1692.47,246.47,737.55,31.67,CA,FBA,Ads,0.729
2025-11-30,B0934569,SKU-0014,9,94.75,852.75,127.84,427.17,12.97,CA,FBM,Organic,0.819
2025-11-30,B0916675,SKU-0015,6,40.98,245.88,33.42,100.19,14.19,CA,FBM,Organic,0.74
2025-12-01,B0673178,SKU-0001,9,73.25,659.25,99.86,331.13,11.06,US,FBM,Ads,0.789
2025-12-01,B0494532,SKU-0002,4,25.0,100.0,14.74,42.66,6.32,UK,FBM,Ads,0.768
2025-12-01,B0466098,SKU-0003,8,18.57,148.56,26.53,68.33,12.3,CA,FBM,Ads,0.805
2025-12-01,B0287544,SKU-0004,6,105.35,632.1,96.11,289.45,10.94,CA,FBA,Organic,0.862
2025-12-01,B0444234,SKU-0005,7,81.59,571.13,98.84,278.26,8.87,DE,FBM,Ads,0.882
2025-12-01,B0474559,SKU-0006,4,92.86,371.44,55.34,206.53,6.01,UK,FBM,Ads,0.923
2025-12-01,B0760123,SKU-0007,14,59.7,835.8,142.43,341.73,18.51,DE,FBA,Ads,0.852
2025-12-01,B0300550,SKU-0008,7,26.68,186.76,26.16,91.17,17.18,UK,FBM,Organic,0.726
2025-12-01,B0565132,SKU-0009,9,135.83,1222.47,182.28,517.44,11.06,US,FBM,Ads,0.847
2025-12-01,B0138771,SKU-0010,9,76.2,685.8,97.07,357.87,20.36,US,FBM,Ads,0.95
2025-12-01,B0165870,SKU-0011,2,38.99,77.98,10.28,42.09,4.53,UK,FBA,Organic,0.88
2025-12-01,B0661462,SKU-0012,14,47.77,668.78,89.7,354.23,28.4,DE,FBM,Ads,0.888
2025-12-01,B0241131,SKU-0013,3,112.05,336.15,53.67,167.42,5.64,US,FBM,Ads,0.861
2025-12-01,B0934569,SKU-0014,7,86.83,607.81,82.55,287.28,13.15,US,FBA,Ads,0.929
2025-12-01,B0916675,SKU-0015,11,39.74,437.14,59.36,207.77,15.46,DE,FBM,Organic,0.776
2025-12-02,B0494532,SKU-0002,6,21.8,130.8,20.34,73.09,15.49,DE,FBM,Organic,0.798
2025-12-02,B0466098,SKU-0003,6,15.96,95.76,16.12,40.35,7.87,UK,FBA,Organic,0.951
2025-12-02,B0287544,SKU-0004,1,119.98,119.98,16.02,58.44,1.9,CA,FBM,Organic,0.801
2025-12-02,B0444234,SKU-0005,15,81.9,1228.5,149.54,570.91,28.25,US,FBA,Organic,0.9
2025-12-02,B0474559,SKU-0006,15,94.58,1418.7,220.53,639.53,33.49,UK,FBA,Ads,0.873
2025-12-02,B0760123,SKU-0007,2,71.01,142.02,23.55,75.3,3.23,CA,FBA,Organic,0.819
2025-12-02,B0300550,SKU-0008,1,31.98,31.98,3.9,13.94,1.33,DE,FBA,Ads,0.785
2025-12-02,B0565132,SKU-0009,15,131.49,1972.35,308.3,1016.99,22.82,CA,FBM,Organic,0.73
2025-12-02,B0138771,SKU-0010,10,78.27,782.7,106.15,372.31,12.87,DE,FBA,Ads,0.913
2025-12-02,B0165870,SKU-0011,10,37.03,370.3,47.83,161.18,22.99,CA,FBA,Ads,0.728
2025-12-02,B0661462,SKU-0012,1,48.05,48.05,8.47,20.02,2.17,DE,FBM,Ads,0.746
2025-12-02,B0241131,SKU-0013,10,120.87,1208.7,154.54,537.47,12.29,DE,FBA,Ads,0.868
2025-12-02,B0934569,SKU-0014,9,93.68,843.12,137.27,393.88,19.41,DE,FBM,Organic,0.94
2025-12-03,B0673178,SKU-0001,7,74.22,519.54,84.67,257.04,13.76,US,FBM,Organic,0.836
2025-12-03,B0494532,SKU-0002,11,25.02,275.22,47.39,117.03,24.49,UK,FBM,Ads,0.922
2025-12-03,B0466098,SKU-0003,4,17.74,70.96,12.36,39.56,7.97,CA,FBA,Organic,0.897
2025-12-03,B0287544,SKU-0004,6,116.9,701.4,94.48,340.4,14.75,DE,FBM,Organic,0.874
2025-12-03,B0444234,SKU-0005,3,89.92,269.76,46.67,114.12,3.92,DE,FBA,Ads,0.808
2025-12-03,B0474559,SKU-0006,5,92.8,464.0,70.94,246.41,11.27,CA,FBM,Organic,0.756
2025-12-03,B0760123,SKU-0007,14,61.4,859.6,105.87,462.09,23.06,DE,FBM,Organic,0.932
2025-12-03,B0300550,SKU-0008,9,30.55,274.95,40.92,141.81,17.06,DE,FBA,Ads,0.844
2025-12-03,B0565132,SKU-0009,13,130.58,1697.54,216.6,745.31,30.15,UK,FBM,Organic,0.778
2025-12-03,B0138771,SKU-0010,6,73.84,443.04,70.14,216.0,11.1,DE,FBA,Organic,0.896
2025-12-03,B0165870,SKU-0011,3,38.91,116.73,15.86,64.28,4.49,CA,FBA,Ads,0.86
2025-12-03,B0661462,SKU-0012,7,42.07,294.49,36.27,126.26,17.17,US,FBM,Ads,0.912
2025-12-03,B0241131,SKU-0013,12,121.18,1454.16,220.38,644.98,16.5,UK,FBA,Ads,0.732
2025-12-03,B0934569,SKU-0014,3,86.31,258.93,36.31,131.62,4.39,DE,FBA,Organic,0.876
2025-12-03,B0916675,SKU-0015,11,43.65,480.15,72.86,221.4,19.6,CA,FBM,Organic,0.91
2025-12-04,B0673178,SKU-0001,3,83.0,249.0,41.89,138.4,7.35,CA,FBA,Ads,0.83
2025-12-04,B0466098,SKU-0003,2,18.82,37.64,6.64,17.89,4.99,UK,FBM,Organic,0.95
2025-12-04,B0287544,SKU-0004,13,114.3,1485.9,192.32,664.12,15.6,CA,FBM,Organic,0.932
